variant,tau,env,T,split,cap,base_seed,n_replicates,fingerprint,k,tau_off,uses_log_e,heldout_T,recommender,mean_regret,se,mean_q,mean_regret_disc,mean_regret_sel,mean_mu_star,mean_k_final,mean_search_frac,cap_hit_frac,mean_n_demoted,mean_regret_posterior_mean_shrunk,mean_regret_lcb,mean_regret_posterior_mean,mean_regret_empirical,mean_regret_oracle_prior,n_decisions,n_search_decided,n_committed_steps,n_guard_vetoes,n_cap_demoted,n_nonfinite_rows,seconds
clock_k16,0.3,beta_skewed,1000,val,64,5073000,500,8b42583cd8bbd501,16,0.64,False,False,posterior_mean_shrunk,0.19246283030509947,0.005192188665279675,0.6789750368595123,0.18712676852941512,0.005336061775684357,0.8714378671646118,64.0,0.062124248496993974,1.0,936.0,0.19246283030509947,0.19246283030509947,0.19250578129291535,0.19250578129291535,0.19250578129291535,31500,31500,467500,0,468000,0,1.0262956670485437
clock_k16,0.4,beta_skewed,1000,val,64,5073000,500,8b42583cd8bbd501,16,0.64,False,False,posterior_mean_shrunk,0.19246283030509947,0.005192188665279675,0.6789750368595123,0.18712676852941512,0.005336061775684357,0.8714378671646118,64.0,0.062124248496993974,1.0,936.0,0.19246283030509947,0.19246283030509947,0.19250578129291535,0.19250578129291535,0.19250578129291535,31500,31500,467500,0,468000,0,0.9068680839845911
clock_k16,0.5,beta_skewed,1000,val,64,5073000,500,8b42583cd8bbd501,16,0.64,False,False,posterior_mean_shrunk,0.19246283030509947,0.005192188665279675,0.6789750368595123,0.18712676852941512,0.005336061775684357,0.8714378671646118,64.0,0.062124248496993974,1.0,866.0,0.19246283030509947,0.19246283030509947,0.19250578129291535,0.19250578129291535,0.19250578129291535,31500,29000,467500,0,433000,0,0.9231088330270723
clock_k16,0.6,beta_skewed,1000,val,64,5073000,500,8b42583cd8bbd501,16,0.64,False,False,posterior_mean_shrunk,0.19246283030509947,0.005192188665279675,0.6789750368595123,0.18712676852941512,0.005336061775684357,0.8714378671646118,64.0,0.062124248496993974,1.0,354.0,0.19246283030509947,0.19246283030509947,0.19250578129291535,0.19250578129291535,0.19250578129291535,31500,13000,467500,0,177000,0,0.9851082499371842
clock_k16,0.7,beta_skewed,1000,val,64,5073000,500,8b42583cd8bbd501,16,0.64,False,False,posterior_mean_shrunk,0.25938680964708327,0.006010397981068761,0.6120510575175285,0.2546666328907013,0.004720176756381989,0.8714378671646118,34.0,0.032064128256513016,0.0,0.0,0.25938680964708327,0.25938680964708327,0.25912578535079955,0.2593623924255371,0.2593623924255371,31500,1000,467500,0,0,0,0.9017733330838382
clock_k16,0.3,beta_good_common,1000,val,64,5013000,500,8b42583cd8bbd501,16,0.64,False,False,posterior_mean_shrunk,0.030013415813446045,0.0010785926439374881,0.9629621514081955,0.022995798349380495,0.007017617464065552,0.9929755672216415,64.0,0.062124248496993974,1.0,936.0,0.030013415813446045,0.030109783411026003,0.029950037479400636,0.029950037479400636,0.029950037479400636,31500,31500,467500,0,468000,0,0.9897259999997914
clock_k16,0.4,beta_good_common,1000,val,64,5013000,500,8b42583cd8bbd501,16,0.64,False,False,posterior_mean_shrunk,0.030013415813446045,0.0010785926439374881,0.9629621514081955,0.022995798349380495,0.007017617464065552,0.9929755672216415,64.0,0.062124248496993974,1.0,936.0,0.030013415813446045,0.030109783411026003,0.029950037479400636,0.029950037479400636,0.029950037479400636,31500,31500,467500,0,468000,0,0.9740224580746144
clock_k16,0.5,beta_good_common,1000,val,64,5013000,500,8b42583cd8bbd501,16,0.64,False,False,posterior_mean_shrunk,0.030013415813446045,0.0010785926439374881,0.9629621514081955,0.022995798349380495,0.007017617464065552,0.9929755672216415,64.0,0.062124248496993974,1.0,866.0,0.030013415813446045,0.030109783411026003,0.029950037479400636,0.029950037479400636,0.029950037479400636,31500,29000,467500,0,433000,0,0.954600292025134
clock_k16,0.6,beta_good_common,1000,val,64,5013000,500,8b42583cd8bbd501,16,0.64,False,False,posterior_mean_shrunk,0.030013415813446045,0.0010785926439374881,0.9629621514081955,0.022995798349380495,0.007017617464065552,0.9929755672216415,64.0,0.062124248496993974,1.0,354.0,0.030013415813446045,0.030109783411026003,0.029950037479400636,0.029950037479400636,0.029950037479400636,31500,13000,467500,0,177000,0,0.9903258749982342
clock_k16,0.7,beta_good_common,1000,val,64,5013000,500,8b42583cd8bbd501,16,0.64,False,False,posterior_mean_shrunk,0.03782213521003723,0.001226386498114898,0.9551534320116043,0.03381325364112854,0.004008881568908692,0.9929755672216415,34.0,0.032064128256513016,0.0,0.0,0.03782213521003723,0.037826070070266726,0.03782213521003723,0.03787994396686554,0.03782213521003723,31500,1000,467500,0,0,0,0.8755795420147479
