policy,replicate,budget,n_arms,task,timestep,selected_arm,reward,cumulative_successes,cumulative_success_rate,instantaneous_regret,cumulative_regret,current_most_pulled_arm,true_best_arm,selected_true_best,entropy,normalized_entropy,best_arm_pull_share,runtime,cost,cumulative_runtime,cumulative_cost,global_log_e,log_path
spruce_fast,0,160,13,task_e11,91,cautious,1.0,59,0.6483516483516484,0.4,38.300000000000004,explorer,gitlab_oracle_operator,False,2.1738987045993534,0.8475405950122945,0.03296703296703297,148.6,0.052419900000000005,7061.2,3.4619739000000007,0.5909903998526318,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e12,92,cautious,1.0,60,0.6521739130434783,0.4,38.7,explorer,gitlab_oracle_operator,False,2.1682505578352633,0.8453385450000167,0.03260869565217391,54.4,0.02411745,7115.599999999999,3.4860913500000006,0.8006187186572689,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e13,93,cautious,0.0,60,0.6451612903225806,0.4,39.1,explorer,gitlab_oracle_operator,False,2.162243076704881,0.842996400850891,0.03225806451612903,63.5,0.03290595,7179.099999999999,3.5189973000000005,0.4670021206818874,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e14,94,cautious,1.0,61,0.648936170212766,0.4,39.5,explorer,gitlab_oracle_operator,False,2.155917637625149,0.8405302940401149,0.031914893617021274,18.1,0.0201084,7197.2,3.5391057000000004,0.6476588794418626,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e15,95,cautious,1.0,62,0.6526315789473685,0.4,39.9,explorer,gitlab_oracle_operator,False,2.149310814571821,0.8379544837091589,0.031578947368421054,26.0,0.0223794,7223.2,3.5614851000000005,0.8691348565471864,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e16,96,cautious,1.0,63,0.65625,0.4,40.3,,gitlab_oracle_operator,False,2.142455065432217,0.8352816242549711,0.03125,29.7,0.02297655,7252.9,3.5844616500000006,1.1299573496644733,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e17,97,cautious,1.0,64,0.6597938144329897,0.4,40.699999999999996,cautious,gitlab_oracle_operator,False,2.1353792971435173,0.8325229856611462,0.030927835051546393,66.1,0.03346425,7319.0,3.617925900000001,1.4258854602442914,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e18,98,cautious,1.0,65,0.6632653061224489,0.4,41.099999999999994,cautious,gitlab_oracle_operator,False,2.1281093352635594,0.8296886365700777,0.030612244897959183,55.9,0.0267654,7374.9,3.6446913000000007,1.751035737123979,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e19,99,cautious,0.0,65,0.6565656565656566,0.4,41.49999999999999,cautious,gitlab_oracle_operator,False,2.1206683173341703,0.8267875976440097,0.030303030303030304,180.0,0.060509099999999996,7554.9,3.7052004000000007,1.212544549783384,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e20,100,cautious,1.0,66,0.66,0.4,41.89999999999999,cautious,gitlab_oracle_operator,False,2.113077024847141,0.8238279709890248,0.03,33.7,0.019101150000000004,7588.599999999999,3.7243015500000007,1.5176070837429496,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m1,101,cautious,0.0,66,0.6534653465346535,0.4,42.29999999999999,cautious,gitlab_oracle_operator,False,2.1053541652803345,0.8208170501128133,0.0297029702970297,180.0,0.05125665,7768.599999999999,3.7755582000000008,1.0160977959776438,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m2,102,cautious,1.0,67,0.6568627450980392,0.4,42.69999999999999,cautious,gitlab_oracle_operator,False,2.0975166131818965,0.8177614139164735,0.029411764705882353,86.9,0.028352550000000004,7855.499999999999,3.803910750000001,1.2979673374810883,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m3,103,cautious,1.0,68,0.6601941747572816,0.4,43.09999999999999,cautious,gitlab_oracle_operator,False,2.0895796174029924,0.814667007488598,0.02912621359223301,17.7,0.01761795,7873.199999999999,3.821528700000001,1.6116401026688796,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m4,104,cautious,1.0,69,0.6634615384615384,0.4,43.499999999999986,cautious,gitlab_oracle_operator,False,2.0815569801471305,0.8115392119114558,0.028846153846153848,54.2,0.0365295,7927.399999999999,3.8580582000000008,1.9508676985129811,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m5,105,cautious,0.0,69,0.6571428571428571,0.4,43.899999999999984,cautious,gitlab_oracle_operator,False,2.073461212399656,0.8083829048584829,0.02857142857142857,180.0,0.06772424999999999,8107.399999999999,3.9257824500000007,1.3860793684457635,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m6,106,cautious,1.0,70,0.660377358490566,0.4,44.29999999999998,cautious,gitlab_oracle_operator,False,2.0653036694410507,0.8052025134270205,0.02830188679245283,33.7,0.018652200000000004,8141.0999999999985,3.9444346500000007,1.7078278114682486,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m7,107,cautious,0.0,70,0.6542056074766355,0.4,44.69999999999998,cautious,gitlab_oracle_operator,False,2.057094669471903,0.8020020603867812,0.028037383177570093,115.3,0.03369435,8256.399999999998,3.978129000000001,1.1756436668084853,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m8,108,cautious,0.0,70,0.6481481481481481,0.4,45.09999999999998,cautious,gitlab_oracle_operator,False,2.048843597841942,0.7987852048157508,0.027777777777777776,75.9,0.0106518,8332.299999999997,3.988780800000001,0.7428224610700088,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m9,109,cautious,0.0,70,0.6422018348623854,0.4,45.49999999999998,cautious,gitlab_oracle_operator,False,2.0405589989478043,0.795555277928486,0.027522935779816515,87.1,0.030333150000000003,8419.399999999998,4.019113950000001,0.4270148362994626,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m10,110,algorithmic,0.0,70,0.6363636363636364,0.45,45.94999999999998,cautious,gitlab_oracle_operator,False,2.049213497330018,0.7989294179897848,0.02727272727272727,180.0,0.0514737,8599.399999999998,4.070587650000001,0.4270148362994626,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m11,111,balanced,0.0,70,0.6306306306306306,0.32499999999999996,46.274999999999984,cautious,gitlab_oracle_operator,False,2.0577939600144814,0.8022746936614087,0.02702702702702703,53.8,0.018979350000000002,8653.199999999997,4.0895670000000015,0.4270148362994626,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m12,112,cautious,0.0,70,0.625,0.4,46.67499999999998,cautious,gitlab_oracle_operator,False,2.0496397425776647,0.7990955987552673,0.026785714285714284,120.9,0.0364815,8774.099999999997,4.126048500000001,0.24294110285024217,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m13,113,explorer,1.0,71,0.6283185840707964,0.675,47.34999999999998,cautious,gitlab_oracle_operator,False,2.045744850492521,0.7975770923279129,0.02654867256637168,20.8,0.024195750000000002,8794.899999999996,4.150244250000001,0.31349650366891435,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m14,114,explorer,0.0,71,0.6228070175438597,0.675,48.02499999999998,cautious,gitlab_oracle_operator,False,2.0416144100539704,0.7959667523706989,0.02631578947368421,180.0,0.05458590000000001,8974.899999999996,4.204830150000001,0.19909094675546468,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m15,115,balanced,0.0,71,0.6173913043478261,0.32499999999999996,48.34999999999998,cautious,gitlab_oracle_operator,False,2.048815653590739,0.7987743101557367,0.02608695652173913,18.0,0.01807815,8992.899999999996,4.222908300000001,0.19909094675546468,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m16,116,algorithmic,1.0,72,0.6206896551724138,0.45,48.79999999999998,cautious,gitlab_oracle_operator,False,2.0559677012196613,0.8015626878709211,0.02586206896551724,62.5,0.02143245,9055.399999999996,4.244340750000001,0.19909094675546468,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m17,117,domain_expert,1.0,73,0.6239316239316239,0.375,49.17499999999998,cautious,gitlab_oracle_operator,False,2.053673817756944,0.80066836866885,0.02564102564102564,134.7,0.06417329999999999,9190.099999999997,4.308514050000001,0.2544235442686127,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m18,118,domain_expert,1.0,74,0.6271186440677966,0.375,49.54999999999998,cautious,gitlab_oracle_operator,False,2.0510673412886553,0.7996521784424403,0.025423728813559324,85.7,0.0524589,9275.799999999997,4.360972950000002,0.33765381224820445,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m19,119,domain_expert,0.0,74,0.6218487394957983,0.375,49.92499999999998,cautious,gitlab_oracle_operator,False,2.048175575493225,0.7985247621108008,0.025210084033613446,23.1,0.021410400000000003,9298.899999999998,4.382383350000001,0.20945144414400985,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m20,120,algorithmic,1.0,75,0.625,0.45,50.374999999999986,cautious,gitlab_oracle_operator,False,2.0541837137267986,0.800867162445566,0.025,31.5,0.020813699999999997,9330.399999999998,4.403197050000001,0.20945144414400985,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e1,121,balanced,1.0,76,0.628099173553719,0.32499999999999996,50.69999999999999,cautious,gitlab_oracle_operator,False,2.0601614152109464,0.8031976963669311,0.024793388429752067,24.9,0.01525095,9355.299999999997,4.4184480000000015,0.20945144414400985,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e2,122,domain_expert,1.0,77,0.6311475409836066,0.375,51.07499999999999,cautious,gitlab_oracle_operator,False,2.0570984400679397,0.8020035304337534,0.02459016393442623,48.5,0.040928250000000006,9403.799999999997,4.459376250000002,0.2676120426224169,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e3,123,domain_expert,1.0,78,0.6341463414634146,0.375,51.44999999999999,cautious,gitlab_oracle_operator,False,2.053798316907792,0.800716907307824,0.024390243902439025,26.3,0.0164052,9430.099999999997,4.475781450000002,0.3533131095125015,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e4,124,domain_expert,0.0,78,0.6290322580645161,0.375,51.82499999999999,cautious,gitlab_oracle_operator,False,2.0502808686332363,0.799345555368916,0.024193548387096774,180.0,0.03545835,9610.099999999997,4.511239800000002,0.21838211227788107,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e5,125,domain_expert,0.0,78,0.624,0.375,52.19999999999999,cautious,gitlab_oracle_operator,False,2.046564130971447,0.7978965062284419,0.024,180.0,0.08547270000000001,9790.099999999997,4.596712500000002,0.1539508700171277,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e6,126,balanced,0.0,78,0.6190476190476191,0.32499999999999996,52.52499999999999,cautious,gitlab_oracle_operator,False,2.0516931001741443,0.799896143838353,0.023809523809523808,180.0,0.07668915,9970.099999999997,4.673401650000002,0.1539508700171277,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e7,127,algorithmic,1.0,79,0.6220472440944882,0.45,52.974999999999994,cautious,gitlab_oracle_operator,False,2.056803791052833,0.8018886552553216,0.023622047244094488,134.8,0.0334317,10104.899999999996,4.706833350000003,0.1539508700171277,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e8,128,cautious,1.0,80,0.625,0.4,53.37499999999999,cautious,gitlab_oracle_operator,False,2.050507142826276,0.7994337731703247,0.0234375,54.1,0.02640375,10158.999999999996,4.733237100000003,0.2539569386489575,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e9,129,cautious,1.0,81,0.627906976744186,0.4,53.77499999999999,cautious,gitlab_oracle_operator,False,2.044159142332881,0.796958870313109,0.023255813953488372,19.4,0.01945965,10178.399999999996,4.752696750000003,0.38646708349524284,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e10,130,cautious,1.0,82,0.6307692307692307,0.4,54.17499999999999,cautious,gitlab_oracle_operator,False,2.0377659817542932,0.7944663608372435,0.023076923076923078,109.9,0.05189895,10288.299999999996,4.804595700000003,0.5582218485563952,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e11,131,cautious,1.0,83,0.6335877862595419,0.4,54.57499999999999,cautious,gitlab_oracle_operator,False,2.031333392692229,0.7919584793294268,0.022900763358778626,103.0,0.04347795,10391.299999999996,4.848073650000003,0.774679807253576,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e12,132,cautious,1.0,84,0.6363636363636364,0.4,54.97499999999999,cautious,gitlab_oracle_operator,False,2.024866684200098,0.7894372956369228,0.022727272727272728,106.4,0.053032499999999996,10497.699999999995,4.901106150000002,1.0388049920382199,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e13,133,cautious,1.0,85,0.6390977443609023,0.4,55.374999999999986,cautious,gitlab_oracle_operator,False,2.0183707770938377,0.7869047282443683,0.022556390977443608,84.8,0.048612,10582.499999999995,4.9497181500000025,1.3379681088561175,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e14,134,cautious,1.0,86,0.6417910447761194,0.4,55.774999999999984,cautious,gitlab_oracle_operator,False,2.011850234973788,0.7843625563683111,0.022388059701492536,18.2,0.01962765,10600.699999999995,4.969345800000003,1.6657183566100335,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e15,135,cautious,1.0,87,0.6444444444444445,0.4,56.17499999999998,cautious,gitlab_oracle_operator,False,2.005309292330912,0.7818124309150158,0.022222222222222223,17.4,0.0206739,10618.099999999995,4.990019700000003,2.015801520244719,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e16,136,cautious,1.0,88,0.6470588235294118,0.4,56.57499999999998,cautious,gitlab_oracle_operator,False,1.9987518800612303,0.779255884427809,0.022058823529411766,20.7,0.01972335,10638.799999999996,5.009743050000003,2.3825644468302,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e17,137,cautious,0.0,88,0.6423357664233577,0.4,56.97499999999998,cautious,gitlab_oracle_operator,False,1.9921816486703896,0.776694340133873,0.021897810218978103,180.0,0.042562199999999994,10818.799999999996,5.0523052500000025,1.7653794140396664,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e18,138,cautious,0.0,88,0.6376811594202898,0.4,57.37499999999998,cautious,gitlab_oracle_operator,False,1.9856019894145662,0.774129120186476,0.021739130434782608,180.0,0.08457119999999999,10998.799999999996,5.136876450000003,1.2087693481453365,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e19,139,cautious,0.0,88,0.6330935251798561,0.4,57.77499999999998,cautious,gitlab_oracle_operator,False,1.9790160535933528,0.7715614531867144,0.02158273381294964,180.0,0.050697900000000004,11178.799999999996,5.187574350000003,0.742958609568627,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_e20,140,cautious,1.0,89,0.6357142857142857,0.4,58.174999999999976,cautious,gitlab_oracle_operator,False,1.9724267701840752,0.7689924810586258,0.02142857142857143,28.9,0.0239676,11207.699999999995,5.211541950000003,0.9820247730621701,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m1,141,cautious,1.0,90,0.6382978723404256,0.4,58.574999999999974,cautious,gitlab_oracle_operator,False,1.9658368619844189,0.7664232653427342,0.02127659574468085,35.1,0.020265,11242.799999999996,5.231806950000003,1.2622833857064886,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m2,142,cautious,1.0,91,0.6408450704225352,0.4,58.97499999999997,cautious,gitlab_oracle_operator,False,1.9592488604107536,0.7638547929654919,0.02112676056338028,85.0,0.03607200000000001,11327.799999999996,5.267878950000003,1.5816222334495278,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m3,143,cautious,1.0,92,0.6433566433566433,0.4,59.37499999999997,cautious,gitlab_oracle_operator,False,1.9526651190826654,0.7612879815354978,0.02097902097902098,24.9,0.018154200000000002,11352.699999999995,5.286033150000002,1.9266969621666168,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m4,144,cautious,1.0,93,0.6458333333333334,0.4,59.77499999999997,cautious,gitlab_oracle_operator,False,1.9460878263095156,0.7587236842116477,0.020833333333333332,115.5,0.04641675000000001,11468.199999999995,5.332449900000002,2.2897755563026587,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m5,145,cautious,0.0,93,0.6413793103448275,0.4,60.17499999999997,cautious,gitlab_oracle_operator,False,1.9395190165820766,0.7561626941833923,0.020689655172413793,180.0,0.044488200000000006,11648.199999999995,5.376938100000002,1.6796776053558176,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m6,146,cautious,1.0,94,0.6438356164383562,0.4,60.57499999999997,cautious,gitlab_oracle_operator,False,1.9329605811610948,0.7536057487989141,0.02054794520547945,20.8,0.0198009,11668.999999999995,5.396739000000002,2.0305498339220063,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m7,147,cautious,0.0,94,0.6394557823129252,0.4,60.974999999999966,cautious,gitlab_oracle_operator,False,1.9264142778448605,0.7510535333732212,0.02040816326530612,69.1,0.017501700000000002,11738.099999999995,5.414240700000002,1.4437616836012552,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m8,148,cautious,0.0,94,0.6351351351351351,0.4,61.374999999999964,cautious,gitlab_oracle_operator,False,1.9198817399892454,0.7485066847048014,0.02027027027027027,78.9,0.0099273,11816.999999999995,5.4241680000000025,0.9568313414088911,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m9,149,cautious,0.0,94,0.6308724832214765,0.4,61.77499999999996,cautious,gitlab_oracle_operator,False,1.9133644848461056,0.7459657943265251,0.020134228187919462,99.6,0.030717,11916.599999999995,5.454885000000003,0.6037287972207456,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m10,150,explorer,0.0,94,0.6266666666666667,0.675,62.44999999999996,cautious,gitlab_oracle_operator,False,1.9126666605152023,0.7456937326856693,0.02,180.0,0.04691055000000001,12096.599999999995,5.501795550000002,0.5693426176313974,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m11,151,algorithmic,0.0,94,0.6225165562913907,0.45,62.89999999999996,cautious,gitlab_oracle_operator,False,1.9182988780660999,0.7478895723557638,0.019867549668874173,85.9,0.024819600000000004,12182.499999999995,5.526615150000002,0.5639669179456938,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m12,152,balanced,0.0,94,0.618421052631579,0.32499999999999996,63.224999999999966,cautious,gitlab_oracle_operator,False,1.923900556997678,0.750073505896316,0.019736842105263157,75.7,0.01039155,12258.199999999995,5.537006700000002,0.5639669179456938,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
spruce_fast,0,160,13,task_m13,153,cautious,0.0,94,0.6143790849673203,0.4,63.624999999999964,cautious,gitlab_oracle_operator,False,1.9175884502569316,0.7476125969811422,0.0196078431372549,180.0,0.0969294,12438.199999999995,5.6339361000000014,0.3087430027367811,results/gitlab_strong_arm/allocation_160_generic12_oracle_fast/logs/gitlab_strong_allocation_spruce_fast_budget160_rep0_trial0_2026-07-03T22-39-51Z_FULL.jsonl
