policy,reference,level,test,family,horizon,cell,env_id,cap,source_test,delta,lo,hi,se,win,n_cells,n_episodes,n_envs,cluster_lo,cluster_hi,cluster_se,cluster_p,cluster_p_sign,cluster_boot_t_lo,cluster_boot_t_hi,cluster_pct_lo,cluster_pct_hi,cluster_min_env,cluster_max_env,cluster_degenerate,cluster_method,regret,regret_ref,k_final,k_final_deployed,k_final_ref,search_frac,search_frac_ref
p3_star,always_search,cell,C,C,200,mix_broad_low_narrow_high_T200_cap64,mix_broad_low_narrow_high,64,C,0.0,0.0,0.0,0.0,0.5,1,2000,1,,,,,,,,,,,,False,none,0.0521647117137909,0.0521647117137909,64.0,64.0,64.0,0.31313131313131315,0.31313131313131315
p3_star,always_search,cell,C,C,50,mix_broad_low_narrow_high_T50_cap21,mix_broad_low_narrow_high,21,capmatch,0.0021504662409424784,-7.62609258294101e-05,0.004340577543899417,0.0011181897668737027,0.49474999999999997,1,2000,1,,,,,,,,,,,,False,none,0.09518697597831488,0.0930365097373724,21.0,21.0,21.0,0.39583333333333326,0.39583333333333326
p3_star,always_search,cell,C,C,100,mix_bulk_half_tiny_cluster_high_T100_cap36,mix_bulk_half_tiny_cluster_high,36,capmatch,0.004246848538517952,0.001838739857077599,0.006707815593108535,0.001242199450670714,0.49375,1,2000,1,,,,,,,,,,,,False,none,0.13580641111731528,0.13155956257879733,36.0,36.0,36.0,0.34693877551020413,0.34693877551020413
p3_star,always_search,cell,C,C,200,mix_bulk_half_tiny_cluster_high_T200_cap64,mix_bulk_half_tiny_cluster_high,64,C,0.0,0.0,0.0,0.0,0.5,1,2000,1,,,,,,,,,,,,False,none,0.07372403886914253,0.07372403886914253,64.0,64.0,64.0,0.31313131313131315,0.31313131313131315
p3_star,always_search,cell,C,C,50,mix_bulk_half_tiny_cluster_high_T50_cap21,mix_bulk_half_tiny_cluster_high,21,capmatch,0.0032504154294729234,0.0005827078703790906,0.00597097077332437,0.0013629230106803724,0.49200000000000005,1,2000,1,,,,,,,,,,,,False,none,0.19965421709418296,0.19640380166471005,21.0,21.0,21.0,0.39583333333333326,0.39583333333333326
p3_star,always_search,cell,C,C,100,mix_many_mediocre_rare_excellent_T100_cap36,mix_many_mediocre_rare_excellent,36,capmatch,0.0018364485204219818,-7.890213802456805e-05,0.0037681805085390805,0.0009772452429900932,0.49724999999999997,1,2000,1,,,,,,,,,,,,False,none,0.14335573142766952,0.14151928290724755,36.0,36.0,36.0,0.34693877551020413,0.34693877551020413
p3_star,always_search,cell,C,C,200,mix_many_mediocre_rare_excellent_T200_cap64,mix_many_mediocre_rare_excellent,64,C,0.0,0.0,0.0,0.0,0.5,1,2000,1,,,,,,,,,,,,False,none,0.09547682324051857,0.09547682324051857,64.0,64.0,64.0,0.31313131313131315,0.31313131313131315
p3_star,always_search,cell,C,C,50,mix_many_mediocre_rare_excellent_T50_cap21,mix_many_mediocre_rare_excellent,21,capmatch,0.0029355423450469972,0.0005997180107980971,0.005331433741375799,0.001220959416854549,0.49675,1,2000,1,,,,,,,,,,,,False,none,0.1676312333494425,0.1646956910043955,21.0,21.0,21.0,0.39583333333333326,0.39583333333333326
p3_star,always_search,pooled,A,all,all,,all,matched,,0.0008668162855125653,0.0006264852372439542,0.0011078027957628362,0.00012393837527165615,0.49747916666666664,24,48000,8,0.0005416080485677009,0.0011920245224574296,0.0001375306189665473,0.0004031107775368833,0.0078125,0.0005604986066663369,0.001270259556753304,0.0006165108880765426,0.0011186328612578411,,,False,env_mean_t,0.12135665754685576,0.12048984126134321,40.333333333333336,40.333333333333336,40.333333333333336,0.35196780732495014,0.35196780732495014
p3_star,always_search,horizon,A,all,50,,all,matched,,0.0014763282839558088,0.0008887727144494422,0.0020664315221612926,0.000299082703481052,0.49703125,8,16000,8,0.0010421515247600243,0.0019105050431515933,0.00018361342564398035,8.826176198411493e-05,0.0078125,0.0011082622630825638,0.002182588987711957,0.001164249548688531,0.0018455426767468451,,,False,env_mean_t,0.13549075880260536,0.13401443051864953,21.0,21.0,21.0,0.39583333333333326,0.39583333333333326
p3_star,always_search,horizon,A,all,100,,all,matched,,0.0011200428996235132,0.000678476339840563,0.0015596436568419446,0.00022529612547526098,0.49559375,8,16000,8,0.0005286495178266925,0.0017114362814203339,0.00025010036220277483,0.002871885018636093,0.0078125,0.0004087102670475046,0.0016795860650657844,0.0006595370620023459,0.001588277063332498,,,False,env_mean_t,0.12232078440851182,0.12120074150888832,36.0,36.0,36.0,0.34693877551020413,0.34693877551020413
p3_star,always_search,horizon,A,all,200,,all,matched,,4.077672958374024e-06,3.9667636156082153e-07,9.647576976567505e-06,2.4046251527016016e-06,0.4998125,8,16000,8,-5.564491409061283e-06,1.371983732580933e-05,4.077672958374023e-06,0.3506166628202074,1.0,-1.4934889141784347e-06,4.077672958374024e-06,0.0,1.2233018875122071e-05,,,False,env_mean_t,0.10625842942945019,0.10625435175649181,64.0,64.0,64.0,0.31313131313131315,0.31313131313131315
p3_star,always_search,pooled,C,all,all,,all,matched,,0.0017850454424818358,0.0011862398664156597,0.002382643089464141,0.00030885040522482635,0.49677777777777776,9,18000,3,,,,,,,,,,0.0012653847162922224,0.002499087989330292,True,range,0.11422109043598175,0.11243604499349992,40.333333333333336,40.333333333333336,40.333333333333336,0.35196780732495014,0.35196780732495014
p3_star,always_search,horizon,C,all,50,,all,matched,,0.002778808005154133,0.0013756299209470558,0.00418274705192695,0.0007116405175949468,0.4945,3,6000,3,,,,,,,,,,0.0021504662409424784,0.0032504154294729234,True,range,0.1541574754739801,0.151378667468826,21.0,21.0,21.0,0.39583333333333326,0.39583333333333326
p3_star,always_search,horizon,C,all,100,,all,matched,,0.002576328322291374,0.001423483785490195,0.0037419592546919984,0.0005899680716722142,0.49583333333333335,3,6000,3,,,,,,,,,,0.0016456879079341888,0.004246848538517952,True,range,0.11471727122614779,0.11214094290385644,36.0,36.0,36.0,0.3469387755102041,0.3469387755102041
p3_star,always_search,horizon,C,all,200,,all,matched,,0.0,0.0,0.0,0.0,0.5,3,6000,3,,,,,,,,,,0.0,0.0,True,range,0.07378852460781733,0.07378852460781733,64.0,64.0,64.0,0.31313131313131315,0.31313131313131315
p3_star,uniform,cell,A,A,100,beta_good_common_T100_cap36,beta_good_common,36,capmatch,-0.001159197062253952,-0.0032045432183891534,0.0008589382484555218,0.0010318208077002538,0.50625,1,2000,1,,,,,,,,,,,,False,none,0.07847285179793835,0.0796320488601923,36.0,36.0,35.999,0.34693877551020413,0.3469285714285715
p3_star,uniform,cell,A,A,200,beta_good_common_T200_cap64,beta_good_common,64,A,-0.0010004047751426698,-0.0021161520697176453,8.329844921827224e-05,0.0005599009549093206,0.50475,1,2000,1,,,,,,,,,,,,False,none,0.05914923158288002,0.06014963635802269,64.0,64.0,64.0,0.31313131313131315,0.31313131313131315
p3_star,uniform,cell,A,A,50,beta_good_common_T50_cap21,beta_good_common,21,capmatch,-0.005244192600250244,-0.00828194407224655,-0.002260386176407339,0.0015452305091297565,0.51525,1,2000,1,,,,,,,,,,,,False,none,0.09941027723252774,0.10465446983277797,21.0,21.0,20.8695,0.39583333333333326,0.3931145833333333
p3_star,uniform,cell,A,A,100,beta_mostly_mediocre_T100_cap36,beta_mostly_mediocre,36,capmatch,-0.0003659089803695679,-0.0024326308704912657,0.0016005660682916613,0.001019641905689023,0.5025,1,2000,1,,,,,,,,,,,,False,none,0.14294020213186742,0.14330611111223698,36.0,36.0,35.9995,0.34693877551020413,0.3469336734693878
p3_star,uniform,cell,A,A,200,beta_mostly_mediocre_T200_cap64,beta_mostly_mediocre,64,A,-0.0004422994554042816,-0.001705060676112771,0.000827757240831852,0.0006454523256260738,0.50125,1,2000,1,,,,,,,,,,,,False,none,0.13266175171732902,0.1331040511727333,64.0,64.0,64.0,0.31313131313131315,0.31313131313131315
p3_star,uniform,cell,A,A,50,beta_mostly_mediocre_T50_cap21,beta_mostly_mediocre,21,capmatch,-0.0020015826374292374,-0.005029749929532408,0.0010588465470820665,0.0015596074110294576,0.504,1,2000,1,,,,,,,,,,,,False,none,0.14751388467103244,0.14951546730846166,21.0,21.0,20.889,0.39583333333333326,0.39352083333333326
p3_star,uniform,cell,A,A,100,beta_rare_excellent_T100_cap36,beta_rare_excellent,36,capmatch,-0.00023870037496089935,-0.0013855952344369142,0.0009620744829066097,0.0005893991510636765,0.5025,1,2000,1,,,,,,,,,,,,False,none,0.17503256465145386,0.17527126502641477,36.0,36.0,35.9985,0.34693877551020413,0.3469234693877552
p3_star,uniform,cell,A,A,200,beta_rare_excellent_T200_cap64,beta_rare_excellent,64,A,0.00010102061554789543,-0.0004121296070516109,0.0005946260506287217,0.00025357489782236133,0.4995,1,2000,1,,,,,,,,,,,,False,none,0.17293234672769905,0.17283132611215116,64.0,64.0,64.0,0.31313131313131315,0.31313131313131315
p3_star,uniform,cell,A,A,50,beta_rare_excellent_T50_cap21,beta_rare_excellent,21,capmatch,-0.00045665254304185507,-0.0024183612140826877,0.0015329299921984783,0.0010074359523411973,0.5,1,2000,1,,,,,,,,,,,,False,none,0.16601111454314377,0.16646776708618563,21.0,21.0,20.9,0.39583333333333326,0.3937499999999999
p3_star,uniform,cell,A,A,100,beta_skewed_T100_cap36,beta_skewed,36,capmatch,0.0007408496253192425,-0.0012693288861773898,0.002798014153167605,0.0010360809681705504,0.49924999999999997,1,2000,1,,,,,,,,,,,,False,none,0.19267908568494022,0.191938236059621,36.0,36.0,36.0,0.34693877551020413,0.34693877551020413
p3_star,uniform,cell,A,A,200,beta_skewed_T200_cap64,beta_skewed,64,A,-0.001034836009144783,-0.001931329534947872,-0.00019948561899364,0.0004453509788213075,0.502,1,2000,1,,,,,,,,,,,,False,none,0.15335274867713453,0.1543875846862793,64.0,64.0,64.0,0.31313131313131315,0.31313131313131315
p3_star,uniform,cell,A,A,50,beta_skewed_T50_cap21,beta_skewed,21,capmatch,-0.002295664225704968,-0.005201917779585346,0.000590017934213391,0.0014779314267517494,0.50175,1,2000,1,,,,,,,,,,,,False,none,0.2055401486486662,0.2078358128743712,21.0,21.0,20.881,0.39583333333333326,0.3933541666666666
p3_star,uniform,cell,A,B,100,tail_b0.5_mu1.0_c1.0_T100_cap36,tail_b0.5_mu1.0_c1.0,36,capmatch,-0.002094536364078522,-0.0033697215795516966,-0.0008074629873037341,0.0006614480290984376,0.516,1,2000,1,,,,,,,,,,,,False,none,0.02189837318658829,0.02399290955066681,36.0,36.0,35.9995,0.34693877551020413,0.3469336734693878
p3_star,uniform,cell,A,B,200,tail_b0.5_mu1.0_c1.0_T200_cap64,tail_b0.5_mu1.0_c1.0,64,A,-0.0011559116840362549,-0.001762307296693325,-0.0005607389047741891,0.00030724538964062704,0.5217499999999999,1,2000,1,,,,,,,,,,,,False,none,0.011104817867279054,0.012260729551315307,64.0,64.0,64.0,0.31313131313131315,0.31313131313131315
p3_star,uniform,cell,A,B,50,tail_b0.5_mu1.0_c1.0_T50_cap21,tail_b0.5_mu1.0_c1.0,21,capmatch,-0.005085500344634056,-0.007680002673342824,-0.0024979114338755624,0.0013107979430808515,0.524,1,2000,1,,,,,,,,,,,,False,none,0.03993429374694824,0.0450197940915823,21.0,21.0,20.9065,0.39583333333333326,0.39388541666666665
p3_star,uniform,cell,A,B,100,tail_b1.0_mu0.9_c2.0_T100_cap36,tail_b1.0_mu0.9_c2.0,36,capmatch,-0.0011110654026269913,-0.0028381482589989898,0.0006413482502102837,0.0008919373931892706,0.508,1,2000,1,,,,,,,,,,,,False,none,0.07046030895411969,0.07157137435674667,36.0,36.0,35.999,0.34693877551020413,0.3469285714285715
p3_star,uniform,cell,A,B,200,tail_b1.0_mu0.9_c2.0_T200_cap64,tail_b1.0_mu0.9_c2.0,64,A,-0.00044001099467277525,-0.001349440688639879,0.0004944387838244438,0.00047315851175309666,0.50425,1,2000,1,,,,,,,,,,,,False,none,0.05356174266338348,0.05400175365805626,64.0,64.0,64.0,0.31313131313131315,0.31313131313131315
p3_star,uniform,cell,A,B,50,tail_b1.0_mu0.9_c2.0_T50_cap21,tail_b1.0_mu0.9_c2.0,21,capmatch,-0.0032791171073913573,-0.006188672316446899,-0.0004467079591006045,0.0014753250831887636,0.5105,1,2000,1,,,,,,,,,,,,False,none,0.09267402705550194,0.0959531441628933,21.0,21.0,20.877,0.39583333333333326,0.39327083333333324
p3_star,uniform,cell,A,B,100,tail_b2.0_mu1.0_c1.0_T100_cap36,tail_b2.0_mu1.0_c1.0,36,capmatch,-0.0021699427515268327,-0.004388753693923354,-3.012784421444095e-05,0.0011260794529329586,0.50775,1,2000,1,,,,,,,,,,,,False,none,0.11671330814808607,0.11888325089961291,36.0,36.0,35.999,0.34693877551020413,0.3469285714285715
p3_star,uniform,cell,A,B,200,tail_b2.0_mu1.0_c1.0_T200_cap64,tail_b2.0_mu1.0_c1.0,64,A,-0.0017889885008335114,-0.0029036152109503744,-0.0007494052477180959,0.0005508131830460276,0.50725,1,2000,1,,,,,,,,,,,,False,none,0.09076658624410629,0.0925555747449398,64.0,64.0,64.0,0.31313131313131315,0.31313131313131315
p3_star,uniform,cell,A,B,50,tail_b2.0_mu1.0_c1.0_T50_cap21,tail_b2.0_mu1.0_c1.0,21,capmatch,-0.007443694241344929,-0.011158456893265247,-0.0037130059199407713,0.0018989505718214306,0.517,1,2000,1,,,,,,,,,,,,False,none,0.15052034214138985,0.15796403638273476,21.0,21.0,20.906,0.39583333333333326,0.3938749999999999
p3_star,uniform,cell,A,B,100,tail_b8.0_mu1.0_c1.0_T100_cap36,tail_b8.0_mu1.0_c1.0,36,capmatch,-9.565448760986328e-05,-0.0015645203773863613,0.0013412099747918535,0.0007621655761658433,0.50075,1,2000,1,,,,,,,,,,,,False,none,0.18036958071310072,0.1804652352007106,36.0,36.0,35.9995,0.34693877551020413,0.3469336734693878
p3_star,uniform,cell,A,B,200,tail_b8.0_mu1.0_c1.0_T200_cap64,tail_b8.0_mu1.0_c1.0,64,A,2.1398261189460753e-05,-0.0003096561571583152,0.0003313662908971309,0.00016050648537499227,0.5,1,2000,1,,,,,,,,,,,,False,none,0.1765382099557901,0.17651681169460062,64.0,64.0,64.0,0.31313131313131315,0.31313131313131315
p3_star,uniform,cell,A,B,50,tail_b8.0_mu1.0_c1.0_T50_cap21,tail_b8.0_mu1.0_c1.0,21,capmatch,-0.00044355914555490016,-0.0025441734911175445,0.0016557460277806966,0.0010618912143135302,0.5025000000000001,1,2000,1,,,,,,,,,,,,False,none,0.18232198238163255,0.18276554152718746,21.0,21.0,20.871,0.39583333333333326,0.3931458333333333
p3_star,uniform,cell,C,C,100,mix_broad_low_narrow_high_T100_cap36,mix_broad_low_narrow_high,36,capmatch,-0.0006843988448381424,-0.002454487175494432,0.0011459282338619225,0.0009150731417777541,0.5085,1,2000,1,,,,,,,,,,,,False,none,0.06498967113345862,0.06567406997829675,36.0,36.0,35.9985,0.34693877551020413,0.3469234693877552
p3_star,uniform,cell,C,C,200,mix_broad_low_narrow_high_T200_cap64,mix_broad_low_narrow_high,64,C,-0.0004480549693107605,-0.001342155486345291,0.00044422554075717897,0.00045498363231647447,0.5015000000000001,1,2000,1,,,,,,,,,,,,False,none,0.0521647117137909,0.05261276668310166,64.0,64.0,64.0,0.31313131313131315,0.31313131313131315
p3_star,uniform,cell,C,C,50,mix_broad_low_narrow_high_T50_cap21,mix_broad_low_narrow_high,21,capmatch,-0.004906161084771156,-0.008852457300387322,-0.0010234158832579904,0.0019932005043046984,0.509,1,2000,1,,,,,,,,,,,,False,none,0.09518697597831488,0.10009313706308604,21.0,21.0,20.906,0.39583333333333326,0.3938749999999999
p3_star,uniform,cell,C,C,100,mix_bulk_half_tiny_cluster_high_T100_cap36,mix_bulk_half_tiny_cluster_high,36,capmatch,-0.0001611967533826828,-0.003429440203309059,0.0030787133853882537,0.0016791087847038016,0.5015000000000001,1,2000,1,,,,,,,,,,,,False,none,0.13580641111731528,0.13596760787069798,36.0,36.0,36.0,0.34693877551020413,0.34693877551020413
p3_star,uniform,cell,C,C,200,mix_bulk_half_tiny_cluster_high_T200_cap64,mix_bulk_half_tiny_cluster_high,64,C,-0.000545559823513031,-0.001932378876209259,0.0007727832343429323,0.0006843777451929087,0.49850000000000005,1,2000,1,,,,,,,,,,,,False,none,0.07372403886914253,0.07426959869265556,64.0,64.0,64.0,0.31313131313131315,0.31313131313131315
p3_star,uniform,cell,C,C,50,mix_bulk_half_tiny_cluster_high_T50_cap21,mix_bulk_half_tiny_cluster_high,21,capmatch,-0.004484504550695419,-0.009243187810480594,0.0002593959171324961,0.0023731468404034773,0.50325,1,2000,1,,,,,,,,,,,,False,none,0.19965421709418296,0.2041387216448784,21.0,21.0,20.887,0.39583333333333326,0.3934791666666666
p3_star,uniform,cell,C,C,100,mix_many_mediocre_rare_excellent_T100_cap36,mix_many_mediocre_rare_excellent,36,capmatch,-0.0013096099346876144,-0.003989401258155702,0.0013807542271912063,0.0013779111997881083,0.5065,1,2000,1,,,,,,,,,,,,False,none,0.14335573142766952,0.14466534136235715,36.0,36.0,35.9995,0.34693877551020413,0.3469336734693878
p3_star,uniform,cell,C,C,200,mix_many_mediocre_rare_excellent_T200_cap64,mix_many_mediocre_rare_excellent,64,C,-0.0015760667771101,-0.00316460288874805,-3.384298905730286e-05,0.0008027785609953756,0.5055000000000001,1,2000,1,,,,,,,,,,,,False,none,0.09547682324051857,0.09705289001762867,64.0,64.0,64.0,0.31313131313131315,0.31313131313131315
p3_star,uniform,cell,C,C,50,mix_many_mediocre_rare_excellent_T50_cap21,mix_many_mediocre_rare_excellent,21,capmatch,-0.010323240235447884,-0.014625435099750757,-0.006114925111085178,0.0021698391683175797,0.5217499999999999,1,2000,1,,,,,,,,,,,,False,none,0.1676312333494425,0.17795447358489036,21.0,21.0,20.8675,0.39583333333333326,0.3930729166666666
p3_star,uniform,pooled,A,all,all,,all,matched,,-0.0016035062994148273,-0.002012717393548034,-0.0011963552065116045,0.0002070100527954328,0.5066145833333334,24,48000,8,-0.002696840333247308,-0.0005101722655823468,0.0004623711497063532,0.0104339615454105,0.0078125,-0.003037435020418563,-0.0006300131380787691,-0.002474893896642121,-0.0008001055655273377,,,False,env_mean_t,0.12135665754685576,0.12296016384627062,40.333333333333336,40.333333333333336,40.29558333333333,0.35196780732495014,0.351184006304542
p3_star,uniform,horizon,A,all,50,,all,matched,,-0.0032812453556689434,-0.0042865503333174276,-0.0022995369261552697,0.00050827379479538,0.509375,8,16000,8,-0.005355091928076334,-0.001207398783261553,0.0008770300697924716,0.007250249666731654,0.0078125,-0.005716907244835605,-0.001442501910759871,-0.0048851378155784905,-0.0017414510818198324,,,False,env_mean_t,0.13549075880260536,0.1387720041582743,21.0,21.0,20.887500000000003,0.39583333333333326,0.3934895833333333
p3_star,uniform,horizon,A,all,100,,all,matched,,-0.0008117694747634232,-0.0014401781066320837,-0.00017343622435000758,0.0003236302043073365,0.505375,8,16000,8,-0.0016567626798992812,3.322373037243482e-05,0.0003573477708209582,0.05733772493055626,0.0703125,-0.001732191520464415,2.377982361511776e-05,-0.0015001619803835637,-0.00016874641701579115,,,False,env_mean_t,0.12232078440851182,0.12313255388327525,36.0,36.0,35.99925,0.34693877551020413,0.3469311224489796
p3_star,uniform,horizon,A,all,200,,all,matched,,-0.000717504067812115,-0.0010352773407823405,-0.000398278674890753,0.0001609586566575269,0.50509375,8,16000,8,-0.0012546538340111161,-0.0001803543016131138,0.00022716072789881234,0.015960000644991736,0.03125,-0.0013079048456404105,-0.00022101577307979232,-0.0011272773012402468,-0.00031024290204513896,,,False,env_mean_t,0.10625842942945019,0.10697593349726231,64.0,64.0,64.0,0.31313131313131315,0.31313131313131315
p3_star,uniform,pooled,C,all,all,,all,matched,,-0.0027154214415285325,-0.0037353883080391424,-0.0017286311841880288,0.0005117276137866162,0.5062222222222222,9,18000,3,,,,,,,,,,-0.004402972315748533,-0.001730420375863711,True,range,0.11422109043598175,0.11693651187751028,40.333333333333336,40.333333333333336,40.295388888888894,0.35196780732495014,0.3511796601216244
p3_star,uniform,horizon,C,all,50,,all,matched,,-0.006571301956971486,-0.009056086728100975,-0.0041222293031091505,0.0012582090163358304,0.5113333333333333,3,6000,3,,,,,,,,,,-0.010323240235447884,-0.004484504550695419,True,range,0.1541574754739801,0.1607287774309516,21.0,21.0,20.886833333333332,0.39583333333333326,0.3934756944444444
p3_star,uniform,horizon,C,all,100,,all,matched,,-0.0007184018443028131,-0.0022656493083884313,0.000828094775850574,0.0007887264941250476,0.5055,3,6000,3,,,,,,,,,,-0.0013096099346876144,-0.0001611967533826828,True,range,0.11471727122614779,0.11543567307045062,36.0,36.0,35.99933333333333,0.3469387755102041,0.34693197278911575
p3_star,uniform,horizon,C,all,200,,all,matched,,-0.0008565605233112972,-0.0016093120470643044,-9.87830032904944e-05,0.0003795470610558949,0.5018333333333334,3,6000,3,,,,,,,,,,-0.0015760667771101,-0.0004480549693107605,True,range,0.07378852460781733,0.07464508513112862,64.0,64.0,64.0,0.31313131313131315,0.31313131313131315
