test,recommender,level,family,horizon,cell,env_id,cap,base_seed,hypothesis,pre_registered,label,policy,reference,status,delta,lo,hi,se,win,n_cells,n_episodes,n_envs,cluster_lo,cluster_hi,cluster_degenerate,evaluated,ref_tuned,params_tuned,n_cells_excluded_untuned
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_k16_perstep,cp0,ok,-0.04595698211569107,-0.049142299982486294,-0.04274667826248333,0.0016234161728526893,0.5923750000000001,4,8000,4,-0.08610864331061022,-0.0164088519141078,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_k16_quality,cp0,ok,-0.03743682193465065,-0.040752681397134435,-0.03415512938518077,0.0016647674752730244,0.574125,4,8000,4,-0.07074505608482286,-0.013439399562776089,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_k16_tau05,cp0,ok,-0.03725913013354876,-0.04057505467208102,-0.033948194119147956,0.001668726321283886,0.5734374999999999,4,8000,4,-0.07012167550576852,-0.01337530681490898,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_k16_weighted,cp0,ok,-0.03306207402719883,-0.036433267855318266,-0.029772449599113317,0.0016924675560142568,0.5641875,4,8000,4,-0.061735193853732204,-0.013114462718367576,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_k4,cp0,ok,-0.04509693634259747,-0.04840229700203054,-0.0417978013807442,0.00166607699498299,0.5895,4,8000,4,-0.08756197434896604,-0.01612180022150278,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_reservoir_rule,cp0,ok,-0.02425207828811836,-0.027790647880465258,-0.02080812199856155,0.0017691181194536489,0.5350625,4,8000,4,-0.05894711608486251,0.010308059558272362,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_sf_k16,cp0,ok,-0.03533350820862688,-0.03864838959998451,-0.03204062388394959,0.0016811698441039275,0.56975,4,8000,4,-0.064209860408213,-0.013353218823671341,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_sf_k16_noT1000,cp0,ok,-0.03549194643122609,-0.038750595250166955,-0.03221779243904166,0.0016500865797556923,0.5696249999999999,4,8000,4,-0.06993250666884705,-0.01337530681490898,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,power_a0.25,cp0,ok,-0.035937060522788666,-0.03922840321320109,-0.032741613145117296,0.0016534259227008134,0.56775,4,8000,4,-0.07763761579664424,-0.008524686820805073,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,power_a0.33,cp0,ok,-0.0360924717343587,-0.03937104508513585,-0.03289534757786896,0.0016624567268554169,0.561,4,8000,4,-0.07932900661462917,-0.006431826613843441,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,power_a0.5,cp0,ok,-0.03439899559266632,-0.03769939489429817,-0.03119843776094058,0.0016563478548991424,0.5620624999999999,4,8000,4,-0.0756002230946906,-0.006131700091063976,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,power_a0.67,cp0,ok,-0.0319948920320021,-0.035426969662466945,-0.028604080208742746,0.001713149752976162,0.55175,4,8000,4,-0.07533907296555117,0.0007282325476408005,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,refine_after_init,cp0,ok,-0.018138969940831886,-0.02018920491100289,-0.01605259767966345,0.0010543904695817859,0.541,4,8000,4,-0.029795864471234383,-0.011264621685026214,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,rule_reservoir,cp0,ok,-0.012211794078117236,-0.01545373296830803,-0.009071560658048839,0.001637104429938485,0.5103125,4,8000,4,-0.04777510903729126,0.023351520881056784,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,uniform,cp0,ok,-0.021711036152089944,-0.025148034578887746,-0.018334725702879952,0.0017393391265310841,0.5293749999999999,4,8000,4,-0.05819259748468175,0.009650711812078952,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,always_search,p3_star,ok,0.1348174367977481,0.1303656442090869,0.13941897670738398,0.002318321675674838,0.27956250000000005,4,8000,4,0.07302757127096993,0.19346870893880258,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,cp0,p3_star,ok,0.035937060522788666,0.032741613145117296,0.03922840321320109,0.0016534259227008134,0.43225,4,8000,4,0.008524686820805073,0.07763761579664424,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,fixed_K16,p3_star,ok,-0.00012614872527774422,-0.002256132489128504,0.002027051655750256,0.0010861667034389245,0.5045,4,8000,4,-0.006205871254205704,0.007269723349250853,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_k1,p3_star,ok,-0.009023967561603058,-0.011144521250389516,-0.006882188856252469,0.0010820159795708365,0.5248124999999999,4,8000,4,-0.011253033543005586,-0.006938412107527256,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_k16_all71,p3_star,ok,-0.0012303016048972495,-0.0032550524440011935,0.0008292291990073851,0.0010452534259528295,0.5074375,4,8000,4,-0.006440645333961584,0.00741464241873473,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_k16_clock,p3_star,ok,0.010199072213785257,0.007402891447418371,0.013067649416916538,0.0014406074845074467,0.47100000000000003,4,8000,4,-0.00235531462560175,0.019564835019409657,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_k16_cs,p3_star,ok,-0.0013518391431425701,-0.003381405286199879,0.0006960920938581693,0.00104116470431265,0.507625,4,8000,4,-0.006424342070356943,0.007025574908591807,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_k16_famA_only,p3_star,ok,-0.0033883598380489276,-0.00526243585627526,-0.0014711010531755166,0.0009717408135538533,0.5098124999999999,4,8000,4,-0.00802352140529547,0.0027731546331197024,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_k16_famB_only,p3_star,ok,-0.0012552883264725096,-0.0032884017127798866,0.0008112360461382175,0.00104683532097821,0.5076875000000001,4,8000,4,-0.006421118248836137,0.007312003537081181,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_k16_guard,p3_star,ok,-0.00132309516123496,-0.003279991840099683,0.0006695733526157709,0.0009952296844201278,0.5066875,4,8000,4,-0.005986750292358921,0.005947535214014351,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_k16_hgb,p3_star,ok,0.001459350030636415,-0.0007186481761891616,0.0036753262349520804,0.0011187245958358188,0.4961875,4,8000,4,-0.0009225705382414162,0.0038412705995142463,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_k16_lucb,p3_star,ok,-0.001253840201825369,-0.003290293886675499,0.000806234349693113,0.00104586282386461,0.5075625,4,8000,4,-0.00648579196317587,0.0074133584825322035,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_k16_noT1000,p3_star,ok,0.005960950747336028,0.0035797425822238437,0.008406066444149473,0.0012392148368101138,0.49224999999999997,4,8000,4,-0.003594341851770878,0.015516243346442932,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_k16_noT200,p3_star,ok,-0.001102068671316374,-0.0031284417869755993,0.0009645119876950037,0.0010516889453952424,0.507625,4,8000,4,-0.006437421512440779,0.00779611739795655,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_k16_noambig,p3_star,ok,0.002016524087986909,-0.00032998224996845163,0.004376910107384901,0.0012035393627648663,0.4996249999999999,4,8000,4,-0.004153628922998905,0.008186677098972722,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_k16_nopolicy,p3_star,ok,-0.002796517436741851,-0.004646579738982836,-0.0009223634813679383,0.0009546888656236144,0.5077499999999999,4,8000,4,-0.006531116864411161,0.0028196558449417354,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_k16_notrunc,p3_star,ok,-0.0024134331846726127,-0.004397410603996832,-0.00036931242357241163,0.0010292451634796693,0.5086875,4,8000,4,-0.006394705062382855,0.0037642908981069924,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_k16_onpolicy_only,p3_star,ok,-0.0032356724143610335,-0.005493193672737105,-0.0009632973058614886,0.0011707133360450781,0.5110625,4,8000,4,-0.007959100173960905,0.002886427002027631,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_k16_onpolicy_union,p3_star,ok,-0.001523738166550174,-0.003645207709632814,0.0006616666039917618,0.001098086626561327,0.5090625,4,8000,4,-0.005279798730509356,0.0044657716332003475,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_k16_perstep,p3_star,ok,-0.010019921592902391,-0.012357740986044518,-0.007648131463793106,0.0012184068992425864,0.526875,4,8000,4,-0.013704572171438485,-0.007659913526847958,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_k16_quality,p3_star,ok,-0.0014997614118619823,-0.0034911220689537,0.0005629062798107032,0.0010364074547607183,0.508,4,8000,4,-0.006304599555092863,0.006370147955603898,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_k16_tau05,p3_star,ok,-0.0013220696107600818,-0.003343829131335951,0.0007246938199386927,0.001040763701129621,0.5075625,4,8000,4,-0.006364803005591967,0.007025574908591807,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_k16_weighted,p3_star,ok,0.0028749864955898373,0.0006840519316028807,0.0050651155848754565,0.0011200888906912581,0.498625,4,8000,4,-0.004589775897562504,0.01590242194291204,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_k4,p3_star,ok,-0.009159875819808804,-0.01136592989496421,-0.007006030665070286,0.001122226480183082,0.5249999999999999,4,8000,4,-0.010722638238919899,-0.0075971134006977085,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_reservoir_rule,p3_star,ok,0.011684982234670316,0.009254191041691229,0.014172361604869366,0.0012629552379923188,0.4649375,4,8000,4,-0.0025729169154656115,0.01900435229763389,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_sf_k16,p3_star,ok,0.0006035523141617886,-0.0014899237590725524,0.0027460747936856916,0.001075704896972361,0.503375,4,8000,4,-0.006454769220785238,0.012948434001766145,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_sf_k16_noT1000,p3_star,ok,0.00044511409156257245,-0.0015479112480534234,0.0024893144094676246,0.0010224617396233941,0.5029375,4,8000,4,-0.004850619994103909,0.007705109127797186,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,power_a0.25,p3_star,ok,0.0,0.0,0.0,0.0,0.5,4,8000,4,0.0,0.0,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,power_a0.33,p3_star,ok,-0.0001554112115700264,-0.0015983976387360594,0.0013094512169118378,0.0007486840303245778,0.49668749999999995,4,8000,4,-0.0024036826301016842,0.0020928602069616316,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,power_a0.5,p3_star,ok,0.0015380649301223455,0.000648384176020045,0.0024369777103856903,0.00045853596065537294,0.4955625,4,8000,4,0.00018381535867229105,0.0024726389534771446,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,power_a0.67,p3_star,ok,0.0039421684907865705,0.0018645351738086906,0.005995471386995632,0.0010473443671803512,0.482125,4,8000,4,-0.001368582386872731,0.009252919368445873,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,refine_after_init,p3_star,ok,0.017798090581956784,0.014885789455729537,0.020827014573478665,0.0015229914576300047,0.47362499999999996,4,8000,4,-0.003199924163520336,0.047841751325409854,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,rule_reservoir,p3_star,ok,0.023725266444671433,0.020984058722388,0.026459118197089994,0.0014122229837820067,0.43843750000000004,4,8000,4,0.0055229744637035755,0.03402589458413422,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,uniform,p3_star,ok,0.014226024370698725,0.011958139110174671,0.016553455657412997,0.0011587743068646034,0.4591875000000001,4,8000,4,0.00505765616724966,0.01944501831196249,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,always_search,phi_k16,ok,0.13613950640850817,0.13167719941120595,0.14070377512834964,0.002306295860448904,0.266625,4,8000,4,0.07916873501773806,0.1875536849296186,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,cp0,phi_k16,ok,0.03725913013354876,0.033948194119147956,0.04057505467208102,0.001668726321283886,0.42656249999999996,4,8000,4,0.01337530681490898,0.07012167550576852,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,fixed_K16,phi_k16,ok,0.0011959208854823375,-0.0009937759661625021,0.0033534381491335794,0.0011004393298422461,0.49887500000000007,4,8000,4,-0.0014744843803346157,0.005189230858173688,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,p3_star,phi_k16,ok,0.0013220696107600818,-0.0007246938199386929,0.0033438291313359508,0.001040763701129621,0.4924375000000001,4,8000,4,-0.007025574908591807,0.006364803005591967,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_k1,phi_k16,ok,-0.007701897950842976,-0.009590215727075701,-0.005784836242673919,0.0009662295961261865,0.5157499999999999,4,8000,4,-0.018644819494336842,-0.0016406601592898367,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_k16_all71,phi_k16,ok,9.176800586283205e-05,-0.0001564956759011693,0.00037404202566904127,0.000134140027585599,0.5001249999999999,4,8000,4,-0.00011376349255442619,0.00038906751014292236,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_k16_clock,phi_k16,ok,0.011521141824545339,0.008890816794155399,0.014259200337255607,0.0013500962782228634,0.461625,4,8000,4,-0.0013731713644228876,0.024415455013513564,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_k16_cs,phi_k16,ok,-2.9769532382488252e-05,-8.930859621614218e-05,0.0,2.976953238248824e-05,0.5000625,4,8000,4,-8.930859714746476e-05,0.0,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_k16_famA_only,phi_k16,ok,-0.002066290227288846,-0.0034003903652774165,-0.0007230724355395075,0.0006888192559713354,0.5026875,4,8000,4,-0.004252420275472104,-6.409274786710739e-05,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_k16_famB_only,phi_k16,ok,6.67812842875719e-05,-0.00026196780052032385,0.00043107699287361337,0.00017548292003346928,0.5003124999999999,4,8000,4,-8.769668638706208e-05,0.0002848167177289724,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_k16_guard,phi_k16,ok,-1.0255504748783381e-06,-0.0020780160337380946,0.002106570059731893,0.0010617441592827234,0.5036875000000001,4,8000,4,-0.0015684050768613816,0.002623412920802366,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_k16_hgb,phi_k16,ok,0.002781419641396497,0.0011384655634174123,0.004438288060191553,0.0008495127304881327,0.4871875,4,8000,4,-0.003205776563845575,0.00680225364130456,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_k16_lucb,phi_k16,ok,6.822940893471243e-05,-0.0003568685253725333,0.000498706116377434,0.00021574374794313138,0.5001875,4,8000,4,-0.00018470725789666175,0.00038617166317999365,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_k16_noT1000,phi_k16,ok,0.0072830203580961095,0.00534357687638476,0.009207605406663788,0.0010010621040623718,0.4828125,4,8000,4,0.0007397840842604637,0.019229673222260317,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_k16_noT200,phi_k16,ok,0.00022000093944370746,-0.00012069518750195107,0.0006002045156350277,0.00018338544704131948,0.5000625000000001,4,8000,4,-0.00011215158179402352,0.0007689305786043406,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_k16_noambig,phi_k16,ok,0.0033385936987469903,0.001623832387326729,0.005082291016310592,0.0008845757629275525,0.4905,4,8000,4,0.0003427870646119118,0.008560207095986698,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_k16_nopolicy,phi_k16,ok,-0.0014744478259817698,-0.0029071467892208603,-5.002152029192076e-05,0.0007334299448446384,0.5014375,4,8000,4,-0.004205919063650072,-5.1110555476043374e-05,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_k16_notrunc,phi_k16,ok,-0.001091363573912531,-0.0018974227816215715,-0.000311443442478776,0.00040715724775275956,0.5010625,4,8000,4,-0.0032292376365512607,3.419069107621908e-05,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_k16_onpolicy_only,phi_k16,ok,-0.0019136028036009518,-0.0034858788920246295,-0.00036408920782378206,0.0008144948085237034,0.5019375,4,8000,4,-0.004247285868041217,0.00021627592295408248,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_k16_onpolicy_union,phi_k16,ok,-0.00020166855579009267,-0.001248588952489626,0.000870584172989197,0.0005410858213344541,0.5000625000000001,4,8000,4,-0.0030485567469149826,0.002440327258023899,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_k16_perstep,phi_k16,ok,-0.008697851982142311,-0.010836681534419766,-0.006576477793532832,0.0010731739020875789,0.5205,4,8000,4,-0.015986967804841698,-0.003033545099198818,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_k16_quality,phi_k16,ok,-0.00017769180110190064,-0.0005687133818355505,0.0002219555817646323,0.00020365466676372775,0.5000625,4,8000,4,-0.0006233805790543557,0.0001543979236157611,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_k16_tau05,phi_k16,ok,0.0,0.0,0.0,0.0,0.5,4,8000,4,0.0,0.0,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_k16_weighted,phi_k16,ok,0.0041970561063499195,0.003109276382292592,0.005335279926475777,0.0005667271954904568,0.4910625,4,8000,4,0.00026084409654140474,0.008516903700307011,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_k4,phi_k16,ok,-0.007837806209048722,-0.009667587296280544,-0.0059658122327164165,0.0009376838289165255,0.51725,4,8000,4,-0.017440298843197526,-0.0026657304522232153,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_reservoir_rule,phi_k16,ok,0.013007051845430396,0.010913651968439807,0.015129888223600573,0.0010636106947597285,0.4585625,4,8000,4,0.00233073731767945,0.023683366373181344,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_sf_k16,phi_k16,ok,0.00192562192492187,0.0011924057932446888,0.0026753367579203766,0.000382240069713327,0.496,4,8000,4,-0.00015703731402754784,0.005911815097555518,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,phi_sf_k16_noT1000,phi_k16,ok,0.0017671837023226545,0.0009560749558659155,0.002573975107225124,0.00041780706429183143,0.4959375,4,8000,4,0.0,0.00511238227004651,False,True,True,True,0
A,posterior_mean_shrunk,family_horizon,B,50,,,,,,False,exploratory,power_a0.25,phi_k16,ok,0.0013220696107600818,-0.0007246938199386929,0.0033438291313359508,0.001040763701129621,0.4924375000000001,4,8000,4,-0.007025574908591807,0.006364803005591967,False,True,True,True,0
