test,cell,env_id,family,horizon,cap,policy,group,n,cap_hit_frac,n_demoted_mean,n_demoted_max,frac_episodes_demoted,k_final_mean,search_frac_mean,t_cap_hit_q00,t_cap_hit_q25,t_cap_hit_q50,t_cap_hit_q75,t_cap_hit_q100,t_cap_hit_frac_of_T_median,n_decisions,n_search_decided,frac_decisions_search,n_committed_steps,n_guard_vetoes,n_cap_demoted_counter
A,beta_rare_excellent_T100_cap64,beta_rare_excellent,A,100,64,phi_k16_nopolicy,learned,2000,0.0,0.0,0.0,0.0,42.753,0.41584693877551016,,,,,,,14000.0,5151.0,0.36792857142857144,182000.0,0.0,0.0
A,beta_rare_excellent_T100_cap64,beta_rare_excellent,A,100,64,phi_k16_notrunc,learned,2000,0.6985,3.733,36.0,0.6985,59.779,0.5895816326530612,64.0,80.0,80.0,80.0,96.0,0.8,14000.0,7703.0,0.5502142857142858,182000.0,0.0,7466.0
A,beta_rare_excellent_T100_cap64,beta_rare_excellent,A,100,64,phi_k16_onpolicy_only,learned,2000,1.0,34.561,36.0,1.0,64.0,0.6326530612244898,64.0,64.0,64.0,64.0,80.0,0.64,14000.0,13814.0,0.9867142857142858,182000.0,0.0,69122.0
A,beta_rare_excellent_T100_cap64,beta_rare_excellent,A,100,64,phi_k16_onpolicy_union,learned,2000,0.9835,17.733,36.0,0.9835,63.768,0.6302857142857144,64.0,64.0,80.0,80.0,96.0,0.8,14000.0,11524.0,0.8231428571428572,182000.0,0.0,35466.0
A,beta_rare_excellent_T100_cap64,beta_rare_excellent,A,100,64,phi_k16_perstep,learned,2000,0.9415,20.482,36.0,0.9315,63.563,0.6281938775510205,64.0,68.0,70.0,74.0,97.0,0.7,196000.0,164090.0,0.8371938775510204,0.0,0.0,40964.0
A,beta_rare_excellent_T100_cap64,beta_rare_excellent,A,100,64,phi_k16_quality,learned,2000,0.905,11.313,36.0,0.905,62.562,0.6179795918367347,64.0,80.0,80.0,96.0,96.0,0.8,14000.0,10212.0,0.7294285714285714,182000.0,0.0,22626.0
A,beta_rare_excellent_T100_cap64,beta_rare_excellent,A,100,64,phi_k16_tau05,learned,2000,0.784,9.01,36.0,0.784,60.942,0.6014489795918369,64.0,80.0,80.0,80.0,96.0,0.8,14000.0,9397.0,0.6712142857142858,182000.0,0.0,18020.0
A,beta_rare_excellent_T100_cap64,beta_rare_excellent,A,100,64,phi_k16_weighted,learned,2000,0.849,8.11,36.0,0.849,62.187,0.6141530612244899,64.0,80.0,96.0,96.0,96.0,0.96,14000.0,10183.0,0.7273571428571428,182000.0,0.0,16220.0
A,beta_rare_excellent_T100_cap64,beta_rare_excellent,A,100,64,phi_k4,learned,2000,0.999,27.061,36.0,0.9985,63.998,0.6326326530612246,64.0,68.0,72.0,76.0,100.0,0.72,50000.0,45515.0,0.9103,146000.0,0.0,54122.0
A,beta_rare_excellent_T100_cap64,beta_rare_excellent,A,100,64,phi_reservoir_rule,learned,2000,0.0075,0.015,2.0,0.0075,35.937,0.34629591836734697,64.0,64.0,64.0,64.0,80.0,0.64,14000.0,4244.0,0.30314285714285716,182000.0,0.0,30.0
A,beta_rare_excellent_T100_cap64,beta_rare_excellent,A,100,64,phi_sf_k16,learned,2000,0.9985,16.451,36.0,0.9985,63.981,0.6324591836734694,64.0,64.0,80.0,80.0,96.0,0.8,14000.0,11393.0,0.8137857142857143,182000.0,0.0,32902.0
A,beta_rare_excellent_T100_cap64,beta_rare_excellent,A,100,64,phi_sf_k16_noT1000,learned,2000,0.671,5.655,36.0,0.671,59.306,0.5847551020408164,64.0,80.0,96.0,96.0,96.0,0.96,14000.0,8627.0,0.6162142857142857,182000.0,0.0,11310.0
A,beta_rare_excellent_T100_cap64,beta_rare_excellent,A,100,64,power_a0.25,baseline,2000,0.0,,,,39.0,0.37755102040816324,,,,,,,,,,,,
A,beta_rare_excellent_T100_cap64,beta_rare_excellent,A,100,64,power_a0.33,baseline,2000,0.0,,,,36.0,0.34693877551020413,,,,,,,,,,,,
A,beta_rare_excellent_T100_cap64,beta_rare_excellent,A,100,64,power_a0.5,baseline,2000,0.0,,,,38.0,0.3673469387755102,,,,,,,,,,,,
A,beta_rare_excellent_T100_cap64,beta_rare_excellent,A,100,64,power_a0.67,baseline,2000,0.0,,,,36.0,0.34693877551020413,,,,,,,,,,,,
A,beta_rare_excellent_T100_cap64,beta_rare_excellent,A,100,64,refine_after_init,baseline,2000,0.0,,,,8.0,0.06122448979591836,,,,,,,,,,,,
A,beta_rare_excellent_T100_cap64,beta_rare_excellent,A,100,64,rule_reservoir,rule,2000,0.0015,0.024,18.0,0.0015,23.0295,0.21458673469387754,64.0,64.0,64.0,64.0,64.0,0.64,,,,,,
A,beta_rare_excellent_T100_cap64,beta_rare_excellent,A,100,64,uniform,baseline,2000,0.0035,,,,50.907,0.49905102040816324,96.0,96.5,98.0,99.5,100.0,0.98,,,,,,
A,beta_rare_excellent_T200_cap64,beta_rare_excellent,A,200,64,always_search,baseline,2000,1.0,,,,64.0,0.31313131313131315,64.0,64.0,64.0,64.0,64.0,0.32,,,,,,
A,beta_rare_excellent_T200_cap64,beta_rare_excellent,A,200,64,cp0,reference,2000,0.0,,,,13.9985,0.060598484848484825,,,,,,,,,,,,
A,beta_rare_excellent_T200_cap64,beta_rare_excellent,A,200,64,fixed_K16,baseline,2000,0.0,,,,16.0,0.07070707070707072,,,,,,,,,,,,
A,beta_rare_excellent_T200_cap64,beta_rare_excellent,A,200,64,p3_star,reference,2000,1.0,,,,64.0,0.31313131313131315,70.0,70.0,70.0,70.0,70.0,0.35,,,,,,
A,beta_rare_excellent_T200_cap64,beta_rare_excellent,A,200,64,phi_k1,learned,2000,1.0,135.5965,136.0,1.0,64.0,0.31313131313131315,64.0,64.0,64.0,64.0,70.0,0.32,396000.0,395193.0,0.9979621212121212,0.0,0.0,271193.0
A,beta_rare_excellent_T200_cap64,beta_rare_excellent,A,200,64,phi_k16,learned,2000,1.0,114.239,136.0,1.0,64.0,0.31313131313131315,64.0,80.0,80.0,80.0,112.0,0.4,26000.0,23263.0,0.8947307692307692,370000.0,0.0,228478.0
A,beta_rare_excellent_T200_cap64,beta_rare_excellent,A,200,64,phi_k16_all71,learned,2000,1.0,118.859,136.0,1.0,64.0,0.31313131313131315,64.0,64.0,64.0,80.0,112.0,0.32,26000.0,23848.0,0.9172307692307692,370000.0,0.0,237718.0
A,beta_rare_excellent_T200_cap64,beta_rare_excellent,A,200,64,phi_k16_clock,learned,2000,0.0,0.0,0.0,0.0,50.0,0.24242424242424232,,,,,,,26000.0,6000.0,0.23076923076923078,370000.0,0.0,0.0
A,beta_rare_excellent_T200_cap64,beta_rare_excellent,A,200,64,phi_k16_cs,learned,2000,1.0,114.29,136.0,1.0,64.0,0.31313131313131315,64.0,80.0,80.0,80.0,112.0,0.4,26000.0,23270.0,0.895,370000.0,0.0,228580.0
A,beta_rare_excellent_T200_cap64,beta_rare_excellent,A,200,64,phi_k16_famA_only,learned,2000,0.9785,29.587,136.0,0.9785,63.699,0.31161111111111106,64.0,80.0,96.0,96.0,176.0,0.48,26000.0,11532.0,0.44353846153846155,370000.0,0.0,59174.0
A,beta_rare_excellent_T200_cap64,beta_rare_excellent,A,200,64,phi_k16_famB_only,learned,2000,1.0,115.749,136.0,1.0,64.0,0.31313131313131315,64.0,80.0,80.0,80.0,112.0,0.4,26000.0,23463.0,0.9024230769230769,370000.0,0.0,231498.0
A,beta_rare_excellent_T200_cap64,beta_rare_excellent,A,200,64,phi_k16_guard,learned,2000,0.245,1.1725,7.0,0.245,60.9475,0.2977146464646464,64.0,64.0,64.0,64.0,64.0,0.32,26000.0,23664.0,0.9101538461538462,370000.0,238534.0,2345.0
A,beta_rare_excellent_T200_cap64,beta_rare_excellent,A,200,64,phi_k16_hgb,learned,2000,1.0,112.748,136.0,1.0,64.0,0.31313131313131315,64.0,64.0,80.0,80.0,128.0,0.4,26000.0,23086.0,0.8879230769230769,370000.0,0.0,225496.0
A,beta_rare_excellent_T200_cap64,beta_rare_excellent,A,200,64,phi_k16_lucb,learned,2000,1.0,118.549,136.0,1.0,64.0,0.31313131313131315,64.0,80.0,80.0,80.0,112.0,0.4,26000.0,23818.0,0.9160769230769231,370000.0,0.0,237098.0
A,beta_rare_excellent_T200_cap64,beta_rare_excellent,A,200,64,phi_k16_noT1000,learned,2000,1.0,119.632,136.0,1.0,64.0,0.31313131313131315,64.0,64.0,80.0,80.0,96.0,0.4,26000.0,23954.0,0.9213076923076923,370000.0,0.0,239264.0
A,beta_rare_excellent_T200_cap64,beta_rare_excellent,A,200,64,phi_k16_noT200,learned,2000,1.0,124.677,136.0,1.0,64.0,0.31313131313131315,64.0,64.0,64.0,80.0,96.0,0.32,26000.0,24569.0,0.9449615384615384,370000.0,0.0,249354.0
A,beta_rare_excellent_T200_cap64,beta_rare_excellent,A,200,64,phi_k16_noambig,learned,2000,1.0,128.064,136.0,1.0,64.0,0.31313131313131315,64.0,64.0,64.0,80.0,96.0,0.32,26000.0,25008.0,0.9618461538461538,370000.0,0.0,256128.0
A,beta_rare_excellent_T200_cap64,beta_rare_excellent,A,200,64,phi_k16_nopolicy,learned,2000,1.0,68.06,136.0,1.0,64.0,0.31313131313131315,64.0,80.0,80.0,96.0,128.0,0.4,26000.0,17025.0,0.6548076923076923,370000.0,0.0,136120.0
A,beta_rare_excellent_T200_cap64,beta_rare_excellent,A,200,64,phi_k16_notrunc,learned,2000,1.0,131.646,136.0,1.0,64.0,0.31313131313131315,64.0,64.0,64.0,64.0,80.0,0.32,26000.0,25437.0,0.9783461538461539,370000.0,0.0,263292.0
A,beta_rare_excellent_T200_cap64,beta_rare_excellent,A,200,64,phi_k16_onpolicy_only,learned,2000,1.0,133.058,136.0,1.0,64.0,0.31313131313131315,64.0,64.0,64.0,64.0,64.0,0.32,26000.0,25486.0,0.9802307692307692,370000.0,0.0,266116.0
A,beta_rare_excellent_T200_cap64,beta_rare_excellent,A,200,64,phi_k16_onpolicy_union,learned,2000,1.0,126.92,136.0,1.0,64.0,0.31313131313131315,64.0,64.0,64.0,80.0,96.0,0.32,26000.0,24860.0,0.9561538461538461,370000.0,0.0,253840.0
A,beta_rare_excellent_T200_cap64,beta_rare_excellent,A,200,64,phi_k16_perstep,learned,2000,1.0,126.6795,136.0,1.0,64.0,0.31313131313131315,64.0,67.0,69.0,72.0,82.0,0.345,396000.0,377359.0,0.9529267676767676,0.0,0.0,253359.0
A,beta_rare_excellent_T200_cap64,beta_rare_excellent,A,200,64,phi_k16_quality,learned,2000,1.0,115.84,136.0,1.0,64.0,0.31313131313131315,64.0,64.0,80.0,80.0,112.0,0.4,26000.0,23440.0,0.9015384615384615,370000.0,0.0,231680.0
A,beta_rare_excellent_T200_cap64,beta_rare_excellent,A,200,64,phi_k16_tau05,learned,2000,1.0,114.239,136.0,1.0,64.0,0.31313131313131315,64.0,80.0,80.0,80.0,112.0,0.4,26000.0,23263.0,0.8947307692307692,370000.0,0.0,228478.0
A,beta_rare_excellent_T200_cap64,beta_rare_excellent,A,200,64,phi_k16_weighted,learned,2000,1.0,100.472,136.0,1.0,64.0,0.31313131313131315,64.0,80.0,96.0,96.0,128.0,0.48,26000.0,21559.0,0.8291923076923077,370000.0,0.0,200944.0
A,beta_rare_excellent_T200_cap64,beta_rare_excellent,A,200,64,phi_k4,learned,2000,1.0,134.864,136.0,1.0,64.0,0.31313131313131315,64.0,64.0,64.0,68.0,76.0,0.32,100000.0,99432.0,0.99432,296000.0,0.0,269728.0
A,beta_rare_excellent_T200_cap64,beta_rare_excellent,A,200,64,phi_reservoir_rule,learned,2000,0.1325,0.273,18.0,0.1325,51.823,0.25163131313131304,64.0,80.0,80.0,80.0,144.0,0.4,26000.0,6262.0,0.24084615384615385,370000.0,0.0,546.0
A,beta_rare_excellent_T200_cap64,beta_rare_excellent,A,200,64,phi_sf_k16,learned,2000,1.0,129.536,136.0,1.0,64.0,0.31313131313131315,64.0,64.0,64.0,80.0,80.0,0.32,26000.0,25192.0,0.9689230769230769,370000.0,0.0,259072.0
A,beta_rare_excellent_T200_cap64,beta_rare_excellent,A,200,64,phi_sf_k16_noT1000,learned,2000,1.0,103.587,136.0,1.0,64.0,0.31313131313131315,64.0,80.0,80.0,96.0,128.0,0.4,26000.0,21884.0,0.8416923076923077,370000.0,0.0,207174.0
A,beta_rare_excellent_T200_cap64,beta_rare_excellent,A,200,64,power_a0.25,baseline,2000,0.0,,,,59.0,0.28787878787878796,,,,,,,,,,,,
A,beta_rare_excellent_T200_cap64,beta_rare_excellent,A,200,64,power_a0.33,baseline,2000,0.0,,,,57.0,0.2777777777777778,,,,,,,,,,,,
A,beta_rare_excellent_T200_cap64,beta_rare_excellent,A,200,64,power_a0.5,baseline,2000,1.0,,,,64.0,0.31313131313131315,110.0,110.0,110.0,110.0,110.0,0.55,,,,,,
A,beta_rare_excellent_T200_cap64,beta_rare_excellent,A,200,64,power_a0.67,baseline,2000,1.0,,,,64.0,0.31313131313131315,70.0,70.0,70.0,70.0,70.0,0.35,,,,,,
A,beta_rare_excellent_T200_cap64,beta_rare_excellent,A,200,64,refine_after_init,baseline,2000,0.0,,,,8.0,0.03030303030303029,,,,,,,,,,,,
A,beta_rare_excellent_T200_cap64,beta_rare_excellent,A,200,64,rule_reservoir,rule,2000,0.008,0.0425,16.0,0.007,33.318,0.15817171717171716,64.0,106.0,139.5,151.0,184.0,0.6975,,,,,,
A,beta_rare_excellent_T200_cap64,beta_rare_excellent,A,200,64,uniform,baseline,2000,1.0,,,,64.0,0.31313131313131315,94.0,118.0,126.0,133.0,172.0,0.63,,,,,,
A,beta_rare_excellent_T500_cap64,beta_rare_excellent,A,500,64,always_search,baseline,2000,1.0,,,,64.0,0.12449799196787148,64.0,64.0,64.0,64.0,64.0,0.128,,,,,,
A,beta_rare_excellent_T500_cap64,beta_rare_excellent,A,500,64,cp0,reference,2000,0.0,,,,21.967,0.04009437751004018,,,,,,,,,,,,
A,beta_rare_excellent_T500_cap64,beta_rare_excellent,A,500,64,fixed_K16,baseline,2000,0.0,,,,16.0,0.028112449799196793,,,,,,,,,,,,
A,beta_rare_excellent_T500_cap64,beta_rare_excellent,A,500,64,p3_star,reference,2000,1.0,,,,64.0,0.12449799196787148,68.0,68.0,68.0,68.0,68.0,0.136,,,,,,
A,beta_rare_excellent_T500_cap64,beta_rare_excellent,A,500,64,phi_k1,learned,2000,1.0,436.0,436.0,1.0,64.0,0.12449799196787148,64.0,64.0,64.0,64.0,64.0,0.128,996000.0,996000.0,1.0,0.0,0.0,872000.0
A,beta_rare_excellent_T500_cap64,beta_rare_excellent,A,500,64,phi_k16,learned,2000,1.0,429.232,436.0,1.0,64.0,0.12449799196787148,64.0,64.0,64.0,80.0,80.0,0.128,64000.0,63154.0,0.98678125,932000.0,0.0,858464.0
A,beta_rare_excellent_T500_cap64,beta_rare_excellent,A,500,64,phi_k16_all71,learned,2000,1.0,431.76,436.0,1.0,64.0,0.12449799196787148,64.0,64.0,64.0,64.0,96.0,0.128,64000.0,63470.0,0.99171875,932000.0,0.0,863520.0
A,beta_rare_excellent_T500_cap64,beta_rare_excellent,A,500,64,phi_k16_clock,learned,2000,1.0,402.0,402.0,1.0,64.0,0.12449799196787148,64.0,64.0,64.0,64.0,64.0,0.128,64000.0,58000.0,0.90625,932000.0,0.0,804000.0
A,beta_rare_excellent_T500_cap64,beta_rare_excellent,A,500,64,phi_k16_cs,learned,2000,1.0,429.216,436.0,1.0,64.0,0.12449799196787148,64.0,64.0,64.0,80.0,96.0,0.128,64000.0,63152.0,0.98675,932000.0,0.0,858432.0
A,beta_rare_excellent_T500_cap64,beta_rare_excellent,A,500,64,phi_k16_famA_only,learned,2000,1.0,420.446,436.0,1.0,64.0,0.12449799196787148,64.0,64.0,64.0,80.0,96.0,0.128,64000.0,62054.0,0.96959375,932000.0,0.0,840892.0
A,beta_rare_excellent_T500_cap64,beta_rare_excellent,A,500,64,phi_k16_famB_only,learned,2000,1.0,428.88,436.0,1.0,64.0,0.12449799196787148,64.0,64.0,64.0,80.0,96.0,0.128,64000.0,63110.0,0.98609375,932000.0,0.0,857760.0
A,beta_rare_excellent_T500_cap64,beta_rare_excellent,A,500,64,phi_k16_guard,learned,2000,1.0,300.232,307.0,1.0,64.0,0.12449799196787148,64.0,64.0,64.0,80.0,80.0,0.128,64000.0,63154.0,0.98678125,932000.0,258000.0,600464.0
A,beta_rare_excellent_T500_cap64,beta_rare_excellent,A,500,64,phi_k16_hgb,learned,2000,1.0,382.577,436.0,1.0,64.0,0.12449799196787148,64.0,64.0,64.0,80.0,112.0,0.128,64000.0,57225.0,0.894140625,932000.0,0.0,765154.0
A,beta_rare_excellent_T500_cap64,beta_rare_excellent,A,500,64,phi_k16_lucb,learned,2000,1.0,428.04,436.0,1.0,64.0,0.12449799196787148,64.0,64.0,64.0,80.0,96.0,0.128,64000.0,63005.0,0.984453125,932000.0,0.0,856080.0
A,beta_rare_excellent_T500_cap64,beta_rare_excellent,A,500,64,phi_k16_noT1000,learned,2000,1.0,436.0,436.0,1.0,64.0,0.12449799196787148,64.0,64.0,64.0,64.0,64.0,0.128,64000.0,64000.0,1.0,932000.0,0.0,872000.0
A,beta_rare_excellent_T500_cap64,beta_rare_excellent,A,500,64,phi_k16_noT200,learned,2000,1.0,433.952,436.0,1.0,64.0,0.12449799196787148,64.0,64.0,64.0,64.0,80.0,0.128,64000.0,63744.0,0.996,932000.0,0.0,867904.0
A,beta_rare_excellent_T500_cap64,beta_rare_excellent,A,500,64,phi_k16_noambig,learned,2000,1.0,435.984,436.0,1.0,64.0,0.12449799196787148,64.0,64.0,64.0,64.0,80.0,0.128,64000.0,63998.0,0.99996875,932000.0,0.0,871968.0
A,beta_rare_excellent_T500_cap64,beta_rare_excellent,A,500,64,phi_k16_nopolicy,learned,2000,1.0,433.808,436.0,1.0,64.0,0.12449799196787148,64.0,64.0,64.0,64.0,80.0,0.128,64000.0,63726.0,0.99571875,932000.0,0.0,867616.0
A,beta_rare_excellent_T500_cap64,beta_rare_excellent,A,500,64,phi_k16_notrunc,learned,2000,1.0,436.0,436.0,1.0,64.0,0.12449799196787148,64.0,64.0,64.0,64.0,64.0,0.128,64000.0,64000.0,1.0,932000.0,0.0,872000.0
A,beta_rare_excellent_T500_cap64,beta_rare_excellent,A,500,64,phi_k16_onpolicy_only,learned,2000,1.0,290.823,436.0,1.0,64.0,0.12449799196787148,64.0,64.0,64.0,64.0,64.0,0.128,64000.0,44753.0,0.699265625,932000.0,0.0,581646.0
A,beta_rare_excellent_T500_cap64,beta_rare_excellent,A,500,64,phi_k16_onpolicy_union,learned,2000,1.0,435.384,436.0,1.0,64.0,0.12449799196787148,64.0,64.0,64.0,64.0,80.0,0.128,64000.0,63923.0,0.998796875,932000.0,0.0,870768.0
A,beta_rare_excellent_T500_cap64,beta_rare_excellent,A,500,64,phi_k16_perstep,learned,2000,1.0,434.335,436.0,1.0,64.0,0.12449799196787148,64.0,64.0,65.0,66.0,76.0,0.13,996000.0,992670.0,0.996656626506024,0.0,0.0,868670.0
A,beta_rare_excellent_T500_cap64,beta_rare_excellent,A,500,64,phi_k16_quality,learned,2000,1.0,431.92,436.0,1.0,64.0,0.12449799196787148,64.0,64.0,64.0,64.0,80.0,0.128,64000.0,63490.0,0.99203125,932000.0,0.0,863840.0
A,beta_rare_excellent_T500_cap64,beta_rare_excellent,A,500,64,phi_k16_tau05,learned,2000,1.0,429.232,436.0,1.0,64.0,0.12449799196787148,64.0,64.0,64.0,80.0,80.0,0.128,64000.0,63154.0,0.98678125,932000.0,0.0,858464.0
A,beta_rare_excellent_T500_cap64,beta_rare_excellent,A,500,64,phi_k16_weighted,learned,2000,1.0,408.328,436.0,1.0,64.0,0.12449799196787148,64.0,80.0,96.0,96.0,112.0,0.192,64000.0,60541.0,0.945953125,932000.0,0.0,816656.0
A,beta_rare_excellent_T500_cap64,beta_rare_excellent,A,500,64,phi_k4,learned,2000,1.0,436.0,436.0,1.0,64.0,0.12449799196787148,64.0,64.0,64.0,64.0,64.0,0.128,250000.0,250000.0,1.0,746000.0,0.0,872000.0
A,beta_rare_excellent_T500_cap64,beta_rare_excellent,A,500,64,phi_reservoir_rule,learned,2000,0.6845,6.009,194.0,0.6845,59.583,0.1156285140562249,64.0,80.0,80.0,144.0,368.0,0.16,64000.0,7949.0,0.124203125,932000.0,0.0,12018.0
A,beta_rare_excellent_T500_cap64,beta_rare_excellent,A,500,64,phi_sf_k16,learned,2000,1.0,435.208,436.0,1.0,64.0,0.12449799196787148,64.0,64.0,64.0,64.0,80.0,0.128,64000.0,63901.0,0.998453125,932000.0,0.0,870416.0
A,beta_rare_excellent_T500_cap64,beta_rare_excellent,A,500,64,phi_sf_k16_noT1000,learned,2000,1.0,413.856,436.0,1.0,64.0,0.12449799196787148,64.0,80.0,80.0,96.0,112.0,0.16,64000.0,61232.0,0.95675,932000.0,0.0,827712.0
A,beta_rare_excellent_T500_cap64,beta_rare_excellent,A,500,64,power_a0.25,baseline,2000,1.0,,,,64.0,0.12449799196787148,67.0,67.0,67.0,67.0,67.0,0.134,,,,,,
A,beta_rare_excellent_T500_cap64,beta_rare_excellent,A,500,64,power_a0.33,baseline,2000,1.0,,,,64.0,0.12449799196787148,68.0,68.0,68.0,68.0,68.0,0.136,,,,,,
A,beta_rare_excellent_T500_cap64,beta_rare_excellent,A,500,64,power_a0.5,baseline,2000,1.0,,,,64.0,0.12449799196787148,69.0,69.0,69.0,69.0,69.0,0.138,,,,,,
A,beta_rare_excellent_T500_cap64,beta_rare_excellent,A,500,64,power_a0.67,baseline,2000,1.0,,,,64.0,0.12449799196787148,70.0,70.0,70.0,70.0,70.0,0.14,,,,,,
A,beta_rare_excellent_T500_cap64,beta_rare_excellent,A,500,64,refine_after_init,baseline,2000,0.0,,,,8.0,0.01204819277108434,,,,,,,,,,,,
A,beta_rare_excellent_T500_cap64,beta_rare_excellent,A,500,64,rule_reservoir,rule,2000,0.2005,2.1485,59.0,0.1905,48.537,0.09344779116465864,64.0,121.0,160.0,205.0,416.0,0.32,,,,,,
