level,split,env_id,horizon,cap,base_seed,alpha,c,b,n_envs,n_episodes,regret,regret_se,k_final,search_frac,is_argmin
env,val,beta_skewed,1000,1000,5074000,0.75,3.0,4.0,1,500,0.15305185580253602,0.006367935924638741,889.288,0.889066132264529,False
env,val,tail_b0.5_mu1.0_c1.0,1000,1000,5209000,0.5,8.0,0.0,1,500,0.002489936113357544,0.00016538823459199983,253.0,0.2515030060120241,False
env,val,tail_b0.5_mu1.0_c1.0,1000,1000,5209000,0.5,6.0,4.0,1,500,0.0019101555347442627,0.00012414161630463924,152.366,0.15066733466933868,False
env,val,tail_b0.5_mu1.0_c1.0,1000,1000,5209000,0.5,6.0,6.0,1,500,0.0019362235069274902,0.00012494030068778376,136.232,0.134501002004008,False
env,val,beta_skewed,1000,1000,5074000,0.75,3.0,6.0,1,500,0.5398599181482568,0.009423216334780962,1000.0,1.0,False
env,val,tail_b0.5_mu1.0_c1.0,1000,1000,5209000,0.5,6.0,8.0,1,500,0.0016850860118865967,0.00010894732720577539,121.768,0.12000801603206412,False
env,val,tail_b0.5_mu1.0_c1.0,1000,1000,5209000,0.5,8.0,2.0,1,500,0.002363062024116516,0.0001637869557532331,226.848,0.22529859719438877,False
env,val,tail_b0.5_mu1.0_c1.0,1000,1000,5209000,0.5,8.0,4.0,1,500,0.002076524615287781,0.00013513609647487925,203.21,0.20161322645290583,False
env,val,tail_b0.5_mu1.0_c1.0,1000,1000,5209000,0.75,1.0,0.0,1,500,0.0020732142925262453,0.00013947332681243102,178.0,0.17635270541082168,False
env,val,beta_skewed,1000,1000,5074000,0.75,3.0,8.0,1,500,0.5398599181482568,0.009423216334780962,1000.0,1.0,False
env,val,tail_b0.5_mu1.0_c1.0,1000,1000,5209000,0.5,8.0,6.0,1,500,0.002126606225967407,0.00014956867582893312,181.712,0.18007214428857715,False
env,val,tail_b0.5_mu1.0_c1.0,1000,1000,5209000,0.5,8.0,8.0,1,500,0.0020999916791915895,0.0001431273817923814,162.062,0.16038276553106215,False
env,val,tail_b0.5_mu1.0_c1.0,1000,1000,5209000,0.75,1.0,4.0,1,500,0.0018574787378311157,0.00012581078949770377,142.76,0.1410420841683367,False
env,val,tail_b0.5_mu1.0_c1.0,1000,1000,5209000,0.75,1.0,2.0,1,500,0.002100096583366394,0.00014764861171233197,159.602,0.15791783567134268,False
env,val,tail_b0.5_mu1.0_c1.0,1000,1000,5209000,0.75,1.5,0.0,1,500,0.0023724926710128784,0.00014609111221252318,267.0,0.2655310621242486,False
