level,split,env_id,horizon,cap,base_seed,theta,alpha,c,n_envs,n_episodes,regret,regret_se,k_final,search_frac,is_argmin
env,val,tail_b2.0_mu1.0_c1.0,50,64,5361000,0.65,0.75,2.0,1,2000,0.16041454342380165,0.0034371576540376913,12.465,0.2180208333333333,False
env,val,tail_b2.0_mu1.0_c1.0,50,64,5361000,0.675,0.5,3.0,1,2000,0.1415234638080001,0.003275205975509335,22.0,0.41666666666666674,False
env,val,tail_b2.0_mu1.0_c1.0,50,64,5361000,0.65,0.75,3.0,1,2000,0.16041454342380165,0.0034371576540376913,12.465,0.2180208333333333,False
env,val,tail_b2.0_mu1.0_c1.0,50,64,5361000,0.675,0.5,4.0,1,2000,0.14065096002072097,0.003278648429085365,29.0,0.5625,False
env,val,tail_b2.0_mu1.0_c1.0,50,64,5361000,0.675,0.5,8.0,1,2000,0.37670684479735794,0.00502548256890135,50.0,1.0,False
env,val,tail_b2.0_mu1.0_c1.0,50,64,5361000,0.675,0.75,1.0,1,2000,0.15214966338127853,0.003476669638519212,19.0,0.3541666666666667,False
env,val,tail_b2.0_mu1.0_c1.0,50,64,5361000,0.675,0.5,6.0,1,2000,0.22237106115743518,0.00406310861683718,43.0,0.8541666666666665,False
env,val,tail_b2.0_mu1.0_c1.0,50,64,5361000,0.675,0.75,1.5,1,2000,0.14065096002072097,0.003278648429085365,29.0,0.5625,False
env,val,tail_b2.0_mu1.0_c1.0,50,64,5361000,0.7,0.5,3.0,1,2000,0.1415234638080001,0.003275205975509335,22.0,0.41666666666666674,False
env,val,tail_b2.0_mu1.0_c1.0,50,64,5361000,0.7,0.5,4.0,1,2000,0.14065096002072097,0.003278648429085365,29.0,0.5625,False
env,val,tail_b2.0_mu1.0_c1.0,50,64,5361000,0.675,0.75,2.0,1,2000,0.1773787463530898,0.003649219165005033,38.0,0.75,False
env,val,tail_b2.0_mu1.0_c1.0,50,64,5361000,0.675,0.75,3.0,1,2000,0.37670684479735794,0.00502548256890135,50.0,1.0,False
env,val,tail_b2.0_mu1.0_c1.0,50,64,5361000,0.7,0.75,1.0,1,2000,0.15214966338127853,0.003476669638519212,19.0,0.3541666666666667,False
env,val,tail_b2.0_mu1.0_c1.0,50,64,5361000,0.7,0.75,1.5,1,2000,0.14065096002072097,0.003278648429085365,29.0,0.5625,False
env,val,tail_b2.0_mu1.0_c1.0,50,64,5361000,0.7,0.5,6.0,1,2000,0.22237106115743518,0.00406310861683718,43.0,0.8541666666666665,False
env,val,tail_b2.0_mu1.0_c1.0,50,64,5361000,0.7,0.75,2.0,1,2000,0.1773787463530898,0.003649219165005033,38.0,0.75,False
env,val,tail_b2.0_mu1.0_c1.0,50,64,5361000,0.7,0.5,8.0,1,2000,0.37670684479735794,0.00502548256890135,50.0,1.0,False
env,val,tail_b2.0_mu1.0_c1.0,50,64,5361000,0.7,0.75,3.0,1,2000,0.37670684479735794,0.00502548256890135,50.0,1.0,False
env,val,tail_b2.0_mu1.0_c1.0,100,64,5364000,0.55,0.5,3.0,1,2000,0.18410437105596064,0.002893726458091806,9.544,0.0769795918367347,False
env,val,tail_b2.0_mu1.0_c1.0,100,64,5364000,0.55,0.5,4.0,1,2000,0.18304392509162426,0.002879926561231801,9.6345,0.07790306122448978,False
env,val,tail_b2.0_mu1.0_c1.0,100,64,5364000,0.55,0.75,1.0,1,2000,0.18342635813355446,0.0028850370461360386,9.575,0.07729591836734694,False
env,val,tail_b2.0_mu1.0_c1.0,100,64,5364000,0.55,0.5,6.0,1,2000,0.18338998797535896,0.00288863397531239,9.6505,0.07806632653061224,False
env,val,tail_b2.0_mu1.0_c1.0,100,64,5364000,0.55,0.5,8.0,1,2000,0.18338998797535896,0.00288863397531239,9.6505,0.07806632653061224,False
env,val,tail_b2.0_mu1.0_c1.0,100,64,5364000,0.55,0.75,1.5,1,2000,0.1831294388025999,0.0028838534768987033,9.646,0.0780204081632653,False
env,val,tail_b2.0_mu1.0_c1.0,100,64,5364000,0.6,0.5,3.0,1,2000,0.16860199749469756,0.0027987158162685777,11.122,0.09308163265306123,False
env,val,tail_b2.0_mu1.0_c1.0,100,64,5364000,0.55,0.75,2.0,1,2000,0.18338998797535896,0.00288863397531239,9.6505,0.07806632653061224,False
env,val,tail_b2.0_mu1.0_c1.0,100,64,5364000,0.55,0.75,3.0,1,2000,0.18338998797535896,0.00288863397531239,9.6505,0.07806632653061224,False
env,val,tail_b2.0_mu1.0_c1.0,100,64,5364000,0.6,0.5,4.0,1,2000,0.16624007254093887,0.0027698485684927647,11.2925,0.09482142857142857,False
env,val,tail_b2.0_mu1.0_c1.0,100,64,5364000,0.6,0.5,6.0,1,2000,0.1662195225432515,0.0027718799613966017,11.3235,0.09513775510204081,False
env,val,tail_b2.0_mu1.0_c1.0,100,64,5364000,0.6,0.75,1.0,1,2000,0.167330561414361,0.0027682876073762764,11.181,0.09368367346938776,False
env,val,tail_b2.0_mu1.0_c1.0,100,64,5364000,0.6,0.5,8.0,1,2000,0.1662195225432515,0.0027718799613966017,11.3235,0.09513775510204081,False
env,val,tail_b2.0_mu1.0_c1.0,100,64,5364000,0.625,0.5,3.0,1,2000,0.15779305489361287,0.0028081986907230786,13.4225,0.11655612244897959,False
env,val,tail_b2.0_mu1.0_c1.0,100,64,5364000,0.6,0.75,2.0,1,2000,0.1662195225432515,0.0027718799613966017,11.3235,0.09513775510204081,False
env,val,tail_b2.0_mu1.0_c1.0,100,64,5364000,0.6,0.75,1.5,1,2000,0.1662195225432515,0.0027718799613966017,11.318,0.09508163265306123,False
env,val,tail_b2.0_mu1.0_c1.0,100,64,5364000,0.6,0.75,3.0,1,2000,0.1662195225432515,0.0027718799613966017,11.3235,0.09513775510204081,False
env,val,tail_b2.0_mu1.0_c1.0,100,64,5364000,0.625,0.75,1.0,1,2000,0.15569529727101325,0.002771025605913758,13.59,0.11826530612244898,False
env,val,tail_b2.0_mu1.0_c1.0,100,64,5364000,0.625,0.5,4.0,1,2000,0.15384861589968205,0.0027608634458387215,13.985,0.12229591836734693,False
env,val,tail_b2.0_mu1.0_c1.0,100,64,5364000,0.625,0.5,8.0,1,2000,0.15252087607979775,0.002730584013905116,14.2485,0.12498469387755103,False
env,val,tail_b2.0_mu1.0_c1.0,100,64,5364000,0.625,0.5,6.0,1,2000,0.15272679434716702,0.002732687290802286,14.2415,0.12491326530612246,False
env,val,tail_b2.0_mu1.0_c1.0,100,64,5364000,0.625,0.75,1.5,1,2000,0.15211471842229365,0.0027312607331600614,14.16,0.12408163265306121,False
env,val,tail_b2.0_mu1.0_c1.0,100,64,5364000,0.625,0.75,3.0,1,2000,0.15252087607979775,0.002730584013905116,14.2485,0.12498469387755103,False
env,val,tail_b2.0_mu1.0_c1.0,100,64,5364000,0.625,0.75,2.0,1,2000,0.15252087607979775,0.002730584013905116,14.2485,0.12498469387755103,False
env,val,tail_b2.0_mu1.0_c1.0,100,64,5364000,0.65,0.5,3.0,1,2000,0.1498660961985588,0.0027797442617296824,14.614,0.1287142857142857,False
env,val,tail_b2.0_mu1.0_c1.0,100,64,5364000,0.65,0.75,1.0,1,2000,0.14802806459367276,0.0027594106758428187,14.8445,0.13106632653061223,False
env,val,tail_b2.0_mu1.0_c1.0,100,64,5364000,0.65,0.5,8.0,1,2000,0.14346894577145577,0.002685042075443997,15.7195,0.13999489795918368,False
env,val,tail_b2.0_mu1.0_c1.0,100,64,5364000,0.65,0.5,6.0,1,2000,0.14367486403882504,0.0026875279737099177,15.7125,0.13992346938775513,False
env,val,tail_b2.0_mu1.0_c1.0,100,64,5364000,0.65,0.5,4.0,1,2000,0.1456007817387581,0.00274227936216023,15.3975,0.13670918367346938,False
env,val,tail_b2.0_mu1.0_c1.0,100,64,5364000,0.675,0.5,3.0,1,2000,0.12375228233635426,0.002689743201093486,30.0,0.2857142857142856,False
env,val,tail_b2.0_mu1.0_c1.0,100,64,5364000,0.65,0.75,1.5,1,2000,0.14334807552397252,0.002687607485916473,15.6235,0.13901530612244897,False
env,val,tail_b2.0_mu1.0_c1.0,100,64,5364000,0.65,0.75,2.0,1,2000,0.14346894577145577,0.002685042075443997,15.7195,0.13999489795918368,False
env,val,tail_b2.0_mu1.0_c1.0,100,64,5364000,0.675,0.75,1.0,1,2000,0.11977902334928513,0.002634866087080709,32.0,0.3061224489795918,False
env,val,tail_b2.0_mu1.0_c1.0,100,64,5364000,0.65,0.75,3.0,1,2000,0.14346894577145577,0.002685042075443997,15.7195,0.13999489795918368,False
env,val,tail_b2.0_mu1.0_c1.0,100,64,5364000,0.675,0.5,4.0,1,2000,0.11269296289980411,0.0025891609774717603,40.0,0.38775510204081615,False
env,val,tail_b2.0_mu1.0_c1.0,100,64,5364000,0.675,0.5,8.0,1,2000,0.13027055185288192,0.0029054418061840513,64.0,0.6326530612244898,False
env,val,tail_b2.0_mu1.0_c1.0,100,64,5364000,0.675,0.5,6.0,1,2000,0.12225008551776409,0.0027717953586894185,60.0,0.5918367346938778,False
env,val,tail_b2.0_mu1.0_c1.0,100,64,5364000,0.7,0.5,3.0,1,2000,0.12375228233635426,0.002689743201093486,30.0,0.2857142857142856,False
env,val,tail_b2.0_mu1.0_c1.0,100,64,5364000,0.675,0.75,1.5,1,2000,0.11227946369349956,0.0026216757348434317,48.0,0.4693877551020407,False
env,val,tail_b2.0_mu1.0_c1.0,100,64,5364000,0.675,0.75,2.0,1,2000,0.13027055185288192,0.0029054418061840513,64.0,0.6326530612244898,False
env,val,tail_b2.0_mu1.0_c1.0,100,64,5364000,0.675,0.75,3.0,1,2000,0.13027055185288192,0.0029054418061840513,64.0,0.6326530612244898,False
env,val,tail_b2.0_mu1.0_c1.0,100,64,5364000,0.7,0.75,1.0,1,2000,0.11977902334928513,0.002634866087080709,32.0,0.3061224489795918,False
env,val,tail_b2.0_mu1.0_c1.0,100,64,5364000,0.7,0.5,4.0,1,2000,0.11269296289980411,0.0025891609774717603,40.0,0.38775510204081615,False
env,val,tail_b2.0_mu1.0_c1.0,100,64,5364000,0.7,0.5,6.0,1,2000,0.12225008551776409,0.0027717953586894185,60.0,0.5918367346938778,False
env,val,tail_b2.0_mu1.0_c1.0,100,64,5364000,0.7,0.5,8.0,1,2000,0.13027055185288192,0.0029054418061840513,64.0,0.6326530612244898,False
env,val,tail_b2.0_mu1.0_c1.0,100,64,5364000,0.7,0.75,1.5,1,2000,0.11227946369349956,0.0026216757348434317,48.0,0.4693877551020407,False
env,val,tail_b2.0_mu1.0_c1.0,100,64,5364000,0.7,0.75,2.0,1,2000,0.13027055185288192,0.0029054418061840513,64.0,0.6326530612244898,False
env,val,tail_b2.0_mu1.0_c1.0,100,64,5364000,0.7,0.75,3.0,1,2000,0.13027055185288192,0.0029054418061840513,64.0,0.6326530612244898,False
env,val,tail_b2.0_mu1.0_c1.0,200,64,5367000,0.55,0.5,3.0,1,2000,0.18562499818205833,0.0025381505131144735,9.9595,0.04019949494949495,False
env,val,tail_b2.0_mu1.0_c1.0,200,64,5367000,0.55,0.5,4.0,1,2000,0.18531982013583184,0.002530331339873526,9.9835,0.04032070707070707,False
env,val,tail_b2.0_mu1.0_c1.0,200,64,5367000,0.55,0.5,6.0,1,2000,0.18531982013583184,0.002530331339873526,9.987,0.04033838383838383,False
env,val,tail_b2.0_mu1.0_c1.0,200,64,5367000,0.55,0.75,1.0,1,2000,0.18526499459147452,0.0025306662447494408,9.982,0.04031313131313131,False
env,val,tail_b2.0_mu1.0_c1.0,200,64,5367000,0.55,0.5,8.0,1,2000,0.18531982013583184,0.002530331339873526,9.987,0.04033838383838383,False
env,val,tail_b2.0_mu1.0_c1.0,200,64,5367000,0.55,0.75,1.5,1,2000,0.18531982013583184,0.002530331339873526,9.987,0.04033838383838383,False
env,val,tail_b2.0_mu1.0_c1.0,200,64,5367000,0.55,0.75,2.0,1,2000,0.18531982013583184,0.002530331339873526,9.987,0.04033838383838383,False
env,val,tail_b2.0_mu1.0_c1.0,200,64,5367000,0.6,0.5,3.0,1,2000,0.16380160264670848,0.002374397143545008,12.039,0.0507020202020202,False
env,val,tail_b2.0_mu1.0_c1.0,200,64,5367000,0.55,0.75,3.0,1,2000,0.18531982013583184,0.002530331339873526,9.987,0.04033838383838383,False
env,val,tail_b2.0_mu1.0_c1.0,200,64,5367000,0.6,0.5,4.0,1,2000,0.16309599126875401,0.0023682101851539147,12.1345,0.051184343434343436,False
env,val,tail_b2.0_mu1.0_c1.0,200,64,5367000,0.6,0.5,6.0,1,2000,0.16316245424747466,0.002371564260957277,12.1515,0.05127020202020202,False
env,val,tail_b2.0_mu1.0_c1.0,200,64,5367000,0.6,0.5,8.0,1,2000,0.16316245424747466,0.002371564260957277,12.1515,0.05127020202020202,False
env,val,tail_b2.0_mu1.0_c1.0,200,64,5367000,0.6,0.75,1.0,1,2000,0.1632833369523287,0.0023681839755987115,12.1235,0.051128787878787885,False
env,val,tail_b2.0_mu1.0_c1.0,200,64,5367000,0.6,0.75,1.5,1,2000,0.16316245424747466,0.002371564260957277,12.1515,0.05127020202020202,False
env,val,tail_b2.0_mu1.0_c1.0,200,64,5367000,0.625,0.5,3.0,1,2000,0.14789458172023295,0.0022952110134036668,14.857,0.06493434343434344,False
env,val,tail_b2.0_mu1.0_c1.0,200,64,5367000,0.6,0.75,2.0,1,2000,0.16316245424747466,0.002371564260957277,12.1515,0.05127020202020202,False
env,val,tail_b2.0_mu1.0_c1.0,200,64,5367000,0.625,0.5,4.0,1,2000,0.14696755996346475,0.002282453974516527,15.1095,0.06620959595959597,False
env,val,tail_b2.0_mu1.0_c1.0,200,64,5367000,0.6,0.75,3.0,1,2000,0.16316245424747466,0.002371564260957277,12.1515,0.05127020202020202,False
env,val,tail_b2.0_mu1.0_c1.0,200,64,5367000,0.625,0.5,6.0,1,2000,0.14720712420344353,0.0022877474627637706,15.1635,0.06648232323232324,False
env,val,tail_b2.0_mu1.0_c1.0,200,64,5367000,0.625,0.5,8.0,1,2000,0.14720712420344353,0.0022877474627637706,15.1635,0.06648232323232324,False
env,val,tail_b2.0_mu1.0_c1.0,200,64,5367000,0.625,0.75,1.0,1,2000,0.14726686875522138,0.002286607483693493,15.0725,0.06602272727272726,False
env,val,tail_b2.0_mu1.0_c1.0,200,64,5367000,0.625,0.75,1.5,1,2000,0.14720712420344353,0.0022877474627637706,15.1635,0.06648232323232324,False
env,val,tail_b2.0_mu1.0_c1.0,200,64,5367000,0.625,0.75,2.0,1,2000,0.14720712420344353,0.0022877474627637706,15.1635,0.06648232323232324,False
env,val,tail_b2.0_mu1.0_c1.0,200,64,5367000,0.625,0.75,3.0,1,2000,0.14720712420344353,0.0022877474627637706,15.1635,0.06648232323232324,False
env,val,tail_b2.0_mu1.0_c1.0,200,64,5367000,0.65,0.5,3.0,1,2000,0.1389857925772667,0.002209324663036646,16.709,0.07428787878787878,False
env,val,tail_b2.0_mu1.0_c1.0,200,64,5367000,0.65,0.5,4.0,1,2000,0.13760359120368956,0.0022060442675798527,17.1845,0.07668939393939393,False
env,val,tail_b2.0_mu1.0_c1.0,200,64,5367000,0.65,0.75,1.5,1,2000,0.13764644180238247,0.00220928000700579,17.269,0.07711616161616161,False
env,val,tail_b2.0_mu1.0_c1.0,200,64,5367000,0.65,0.5,8.0,1,2000,0.13764644180238247,0.00220928000700579,17.269,0.07711616161616161,False
env,val,tail_b2.0_mu1.0_c1.0,200,64,5367000,0.65,0.75,1.0,1,2000,0.13794610776007177,0.002206101367258942,17.121,0.07636868686868686,False
env,val,tail_b2.0_mu1.0_c1.0,200,64,5367000,0.65,0.5,6.0,1,2000,0.13764644180238247,0.00220928000700579,17.269,0.07711616161616161,False
env,val,tail_b2.0_mu1.0_c1.0,200,64,5367000,0.65,0.75,2.0,1,2000,0.13764644180238247,0.00220928000700579,17.269,0.07711616161616161,False
env,val,tail_b2.0_mu1.0_c1.0,200,64,5367000,0.675,0.5,3.0,1,2000,0.10302713176608086,0.0021539425810807437,43.0,0.20707070707070716,False
env,val,tail_b2.0_mu1.0_c1.0,200,64,5367000,0.65,0.75,3.0,1,2000,0.13764644180238247,0.00220928000700579,17.269,0.07711616161616161,False
env,val,tail_b2.0_mu1.0_c1.0,200,64,5367000,0.675,0.5,6.0,1,2000,0.08542088632285595,0.0020143730104065206,64.0,0.31313131313131315,False
env,val,tail_b2.0_mu1.0_c1.0,200,64,5367000,0.675,0.5,4.0,1,2000,0.09134391692280769,0.0020804455580712266,57.0,0.2777777777777778,False
env,val,tail_b2.0_mu1.0_c1.0,200,64,5367000,0.675,0.5,8.0,1,2000,0.08542088632285595,0.0020143730104065206,64.0,0.31313131313131315,False
env,val,tail_b2.0_mu1.0_c1.0,200,64,5367000,0.675,0.75,1.0,1,2000,0.09367959135770798,0.0020912321287921984,54.0,0.2626262626262626,False
env,val,tail_b2.0_mu1.0_c1.0,200,64,5367000,0.675,0.75,1.5,1,2000,0.08542088632285595,0.0020143730104065206,64.0,0.31313131313131315,False
env,val,tail_b2.0_mu1.0_c1.0,200,64,5367000,0.675,0.75,2.0,1,2000,0.08542088632285595,0.0020143730104065206,64.0,0.31313131313131315,False
env,val,tail_b8.0_mu1.0_c1.0,50,64,5466000,0.55,0.5,3.0,1,2000,0.1804722719688434,0.002858925485730347,20.7545,0.3907187500000001,False
env,val,tail_b2.0_mu1.0_c1.0,200,64,5367000,0.7,0.5,3.0,1,2000,0.10302713176608086,0.0021539425810807437,43.0,0.20707070707070716,False
env,val,tail_b2.0_mu1.0_c1.0,200,64,5367000,0.675,0.75,3.0,1,2000,0.08542088632285595,0.0020143730104065206,64.0,0.31313131313131315,False
env,val,tail_b2.0_mu1.0_c1.0,200,64,5367000,0.7,0.5,8.0,1,2000,0.08542088632285595,0.0020143730104065206,64.0,0.31313131313131315,False
env,val,tail_b2.0_mu1.0_c1.0,200,64,5367000,0.7,0.5,4.0,1,2000,0.09134391692280769,0.0020804455580712266,57.0,0.2777777777777778,False
env,val,tail_b2.0_mu1.0_c1.0,200,64,5367000,0.7,0.5,6.0,1,2000,0.08542088632285595,0.0020143730104065206,64.0,0.31313131313131315,False
env,val,tail_b2.0_mu1.0_c1.0,200,64,5367000,0.7,0.75,1.5,1,2000,0.08542088632285595,0.0020143730104065206,64.0,0.31313131313131315,False
env,val,tail_b8.0_mu1.0_c1.0,50,64,5466000,0.55,0.5,4.0,1,2000,0.17993083408044186,0.0028886552267821672,25.596,0.49158333333333337,False
env,val,tail_b2.0_mu1.0_c1.0,200,64,5367000,0.7,0.75,1.0,1,2000,0.09367959135770798,0.0020912321287921984,54.0,0.2626262626262626,False
env,val,tail_b2.0_mu1.0_c1.0,200,64,5367000,0.7,0.75,2.0,1,2000,0.08542088632285595,0.0020143730104065206,64.0,0.31313131313131315,False
env,val,tail_b8.0_mu1.0_c1.0,50,64,5466000,0.55,0.75,1.5,1,2000,0.17993083408044186,0.0028886552267821672,25.596,0.49158333333333337,False
env,val,tail_b8.0_mu1.0_c1.0,50,64,5466000,0.55,0.75,1.0,1,2000,0.17954988789209164,0.0028684610883473894,18.296,0.3395,False
env,val,tail_b8.0_mu1.0_c1.0,50,64,5466000,0.55,0.5,6.0,1,2000,0.183887590757804,0.0029080185573689002,31.458,0.6137083333333333,False
env,val,tail_b8.0_mu1.0_c1.0,50,64,5466000,0.55,0.5,8.0,1,2000,0.18518519090581687,0.0029090645224499724,31.7605,0.6200104166666667,False
env,val,tail_b8.0_mu1.0_c1.0,50,64,5466000,0.6,0.5,3.0,1,2000,0.18110673807491548,0.002850055683357911,21.127,0.3984791666666667,False
env,val,tail_b8.0_mu1.0_c1.0,50,64,5466000,0.55,0.75,2.0,1,2000,0.18064446612610482,0.002876415280780984,30.0425,0.58421875,False
env,val,tail_b8.0_mu1.0_c1.0,50,64,5466000,0.55,0.75,3.0,1,2000,0.18518519090581687,0.0029090645224499724,31.7605,0.6200104166666667,False
env,val,tail_b8.0_mu1.0_c1.0,50,64,5466000,0.6,0.5,4.0,1,2000,0.18059756900684443,0.002881410485612068,26.142,0.5029583333333334,False
env,val,tail_b8.0_mu1.0_c1.0,50,64,5466000,0.6,0.75,1.0,1,2000,0.18008573867590166,0.0028606925098446524,18.5585,0.34496875,False
env,val,tail_b2.0_mu1.0_c1.0,200,64,5367000,0.7,0.75,3.0,1,2000,0.08542088632285595,0.0020143730104065206,64.0,0.31313131313131315,False
env,val,tail_b8.0_mu1.0_c1.0,50,64,5466000,0.6,0.5,6.0,1,2000,0.18422137867216953,0.002904979261077478,32.083,0.6267291666666667,False
env,val,tail_b8.0_mu1.0_c1.0,50,64,5466000,0.6,0.5,8.0,1,2000,0.1855189788201824,0.002905951760292726,32.3855,0.63303125,False
env,val,tail_b8.0_mu1.0_c1.0,50,64,5466000,0.6,0.75,1.5,1,2000,0.18059756900684443,0.002881410485612068,26.142,0.5029583333333334,False
env,val,tail_b8.0_mu1.0_c1.0,50,64,5466000,0.625,0.5,3.0,1,2000,0.18041689466615207,0.0028666221256107034,21.5435,0.40715625000000005,False
env,val,tail_b8.0_mu1.0_c1.0,50,64,5466000,0.6,0.75,2.0,1,2000,0.18097825404047035,0.002873531016386322,30.6645,0.5971770833333333,False
env,val,tail_b8.0_mu1.0_c1.0,50,64,5466000,0.6,0.75,3.0,1,2000,0.1855189788201824,0.002905951760292726,32.3855,0.63303125,False
env,val,tail_b8.0_mu1.0_c1.0,50,64,5466000,0.625,0.5,4.0,1,2000,0.17942800800816622,0.002881616494873046,27.465,0.5305208333333332,False
env,val,tail_b8.0_mu1.0_c1.0,50,64,5466000,0.625,0.75,1.0,1,2000,0.1793363835422788,0.002870923636269113,18.7445,0.34884375,False
env,val,tail_b8.0_mu1.0_c1.0,50,64,5466000,0.625,0.5,6.0,1,2000,0.1860607273702044,0.0029001194532352888,34.7975,0.68328125,False
env,val,tail_b8.0_mu1.0_c1.0,50,64,5466000,0.625,0.5,8.0,1,2000,0.18790886577498167,0.0028972672223802733,35.111,0.6898125,False
env,val,tail_b8.0_mu1.0_c1.0,50,64,5466000,0.625,0.75,1.5,1,2000,0.17942800800816622,0.002881616494873046,27.465,0.5305208333333332,False
env,val,tail_b8.0_mu1.0_c1.0,50,64,5466000,0.65,0.5,3.0,1,2000,0.1803045451522339,0.0028662971380650536,21.628,0.40891666666666676,False
env,val,tail_b8.0_mu1.0_c1.0,50,64,5466000,0.625,0.75,2.0,1,2000,0.18097863796795718,0.0028627591808380523,33.1565,0.64909375,False
env,val,tail_b8.0_mu1.0_c1.0,50,64,5466000,0.65,0.5,4.0,1,2000,0.17931565849424805,0.0028812739091675934,27.587,0.5330625,False
env,val,tail_b8.0_mu1.0_c1.0,50,64,5466000,0.625,0.75,3.0,1,2000,0.18790886577498167,0.0028972672223802733,35.111,0.6898125,False
env,val,tail_b8.0_mu1.0_c1.0,50,64,5466000,0.65,0.5,6.0,1,2000,0.18594837785628623,0.0028999076045166166,34.9485,0.6864270833333332,False
env,val,tail_b8.0_mu1.0_c1.0,50,64,5466000,0.65,0.75,1.0,1,2000,0.1792010686120484,0.0028724237239177207,18.81,0.35020833333333334,False
env,val,tail_b8.0_mu1.0_c1.0,50,64,5466000,0.65,0.75,1.5,1,2000,0.17931565849424805,0.0028812739091675934,27.587,0.5330625,False
env,val,tail_b8.0_mu1.0_c1.0,50,64,5466000,0.65,0.5,8.0,1,2000,0.18779651626106353,0.002897091018746347,35.262,0.6929583333333333,False
env,val,tail_b8.0_mu1.0_c1.0,50,64,5466000,0.675,0.5,3.0,1,2000,0.18065420114737935,0.002860758537488171,22.0,0.41666666666666674,False
env,val,tail_b8.0_mu1.0_c1.0,50,64,5466000,0.675,0.5,4.0,1,2000,0.17832037094573025,0.0028794396502613796,29.0,0.5625,False
env,val,tail_b8.0_mu1.0_c1.0,50,64,5466000,0.65,0.75,2.0,1,2000,0.18086628845403901,0.002862444784318141,33.3075,0.6522395833333332,False
env,val,tail_b8.0_mu1.0_c1.0,50,64,5466000,0.65,0.75,3.0,1,2000,0.18779651626106353,0.002897091018746347,35.262,0.6929583333333333,False
env,val,tail_b8.0_mu1.0_c1.0,50,64,5466000,0.675,0.75,1.0,1,2000,0.17931277187005618,0.0028719582833791097,19.0,0.3541666666666667,False
env,val,tail_b8.0_mu1.0_c1.0,50,64,5466000,0.675,0.75,1.5,1,2000,0.17832037094573025,0.0028794396502613796,29.0,0.5625,False
env,val,tail_b8.0_mu1.0_c1.0,50,64,5466000,0.675,0.5,6.0,1,2000,0.17692730508535168,0.002882528275959621,43.0,0.8541666666666665,False
env,val,tail_b8.0_mu1.0_c1.0,50,64,5466000,0.675,0.5,8.0,1,2000,0.22480389812309295,0.002981468949188576,50.0,1.0,False
env,val,tail_b8.0_mu1.0_c1.0,50,64,5466000,0.7,0.5,3.0,1,2000,0.18065420114737935,0.002860758537488171,22.0,0.41666666666666674,False
env,val,tail_b8.0_mu1.0_c1.0,50,64,5466000,0.7,0.5,4.0,1,2000,0.17832037094573025,0.0028794396502613796,29.0,0.5625,False
env,val,tail_b8.0_mu1.0_c1.0,50,64,5466000,0.675,0.75,3.0,1,2000,0.22480389812309295,0.002981468949188576,50.0,1.0,False
env,val,tail_b8.0_mu1.0_c1.0,50,64,5466000,0.675,0.75,2.0,1,2000,0.17386866740742699,0.0028211512962895728,38.0,0.75,False
env,val,tail_b8.0_mu1.0_c1.0,50,64,5466000,0.7,0.75,1.0,1,2000,0.17931277187005618,0.0028719582833791097,19.0,0.3541666666666667,False
env,val,tail_b8.0_mu1.0_c1.0,50,64,5466000,0.7,0.5,6.0,1,2000,0.17692730508535168,0.002882528275959621,43.0,0.8541666666666665,False
env,val,tail_b8.0_mu1.0_c1.0,50,64,5466000,0.7,0.75,1.5,1,2000,0.17832037094573025,0.0028794396502613796,29.0,0.5625,False
env,val,tail_b8.0_mu1.0_c1.0,50,64,5466000,0.7,0.5,8.0,1,2000,0.22480389812309295,0.002981468949188576,50.0,1.0,False
env,val,tail_b8.0_mu1.0_c1.0,50,64,5466000,0.7,0.75,2.0,1,2000,0.17386866740742699,0.0028211512962895728,38.0,0.75,False
env,val,tail_b8.0_mu1.0_c1.0,50,64,5466000,0.7,0.75,3.0,1,2000,0.22480389812309295,0.002981468949188576,50.0,1.0,False
env,val,tail_b8.0_mu1.0_c1.0,100,64,5469000,0.55,0.5,3.0,1,2000,0.1824116788120009,0.0029301713235873714,29.201,0.27756122448979587,False
env,val,tail_b8.0_mu1.0_c1.0,100,64,5469000,0.55,0.75,1.0,1,2000,0.18105582037579734,0.00292678085593522,30.9735,0.2956479591836735,False
env,val,tail_b8.0_mu1.0_c1.0,100,64,5469000,0.55,0.5,4.0,1,2000,0.18418630560545715,0.002940566316420422,37.4955,0.3621989795918366,False
env,val,tail_b8.0_mu1.0_c1.0,100,64,5469000,0.55,0.5,6.0,1,2000,0.18811155346874148,0.003000875531226117,48.72,0.4767346938775511,False
env,val,tail_b8.0_mu1.0_c1.0,100,64,5469000,0.55,0.5,8.0,1,2000,0.18633560138288885,0.0030012860750591847,50.1235,0.4910561224489796,False
env,val,tail_b8.0_mu1.0_c1.0,100,64,5469000,0.6,0.5,3.0,1,2000,0.18164696689182894,0.0029348119375135024,29.5995,0.2816275510204081,False
env,val,tail_b8.0_mu1.0_c1.0,100,64,5469000,0.55,0.75,1.5,1,2000,0.1907963374182582,0.0029856056212673424,42.959,0.4179489795918367,False
env,val,tail_b8.0_mu1.0_c1.0,100,64,5469000,0.55,0.75,2.0,1,2000,0.18633560138288885,0.0030012860750591847,50.1235,0.4910561224489796,False
env,val,tail_b8.0_mu1.0_c1.0,100,64,5469000,0.55,0.75,3.0,1,2000,0.18633560138288885,0.0030012860750591847,50.1235,0.4910561224489796,False
