test,cell,policy,env_id,family,horizon,cap,n_states,n_decisions,search_rate,mean_oracle_I_t,mean_oracle_p_t,mean_est_I_hat,mean_est_p,auc_oracle_I_for_decision,auc_oracle_p_for_decision,auc_est_I_hat_for_decision,auc_est_p_for_decision,auc_model_p_for_decision,corr_decision_oracle_I,corr_decision_oracle_p,corr_model_p_oracle_I,spearman_model_p_oracle_I,n_inclinations,inclination_rate,auc_oracle_I_for_inclination,spearman_est_I_hat_oracle_I,spearman_est_p_oracle_p,offline_label_auc_oracle_p_new_beats_best_true,offline_label_auc_oracle_I_t,offline_label_auc_est_p_new_beats_incumbent,offline_label_auc_est_I_hat
A,tail_b8.0_mu1.0_c1.0_T1000_cap64,phi_k16_clock,tail_b8.0_mu1.0_c1.0,B,1000,64,3072,2944,0.043478260869565216,0.0010862834707783132,0.015606592123821381,3.7770184850475996e-05,0.0012229677468146899,0.623321533203125,0.623321533203125,0.7519309303977272,0.7546580921519886,1.0,0.12552476660814196,0.121766501217182,0.030147906694508883,0.029572325924738182,3072,1.0,,0.24318749090427272,0.2703860219821895,0.6810469516485198,0.755790805902695,0.5310656912331957,0.5031510078392406
A,tail_b8.0_mu1.0_c1.0_T1000_cap64,phi_k16_cs,tail_b8.0_mu1.0_c1.0,B,1000,64,3072,2944,0.043478260869565216,0.0010862834707783132,0.015606592123821381,3.7770184850475996e-05,0.0012229677468146899,0.623321533203125,0.623321533203125,0.7519309303977272,0.7546580921519886,0.03545587713068181,0.12552476660814196,0.121766501217182,0.041143529305494884,0.0768260003057573,3072,1.0,,0.24318749090427272,0.2703860219821895,0.6810469516485198,0.755790805902695,0.5310656912331957,0.5031510078392406
A,tail_b8.0_mu1.0_c1.0_T1000_cap64,phi_k16_quality,tail_b8.0_mu1.0_c1.0,B,1000,64,3072,2944,0.043478260869565216,0.0010862834707783132,0.015606592123821381,3.7770184850475996e-05,0.0012229677468146899,0.623321533203125,0.623321533203125,0.7519309303977272,0.7546580921519886,0.027094060724431834,0.12552476660814196,0.121766501217182,0.027808856759127566,0.08882776831988116,3072,1.0,,0.24318749090427272,0.2703860219821895,0.6810469516485198,0.755790805902695,0.5310656912331957,0.5031510078392406
A,tail_b8.0_mu1.0_c1.0_T1000_cap64,rule_reservoir,tail_b8.0_mu1.0_c1.0,B,1000,64,3072,2944,0.0390625,0.0012873375172628135,0.018081797336066668,7.43175091729823e-05,0.0022776077578940475,0.6185516467641047,0.6185516467641047,0.9951711312954338,0.9943012587025681,,0.10367935168980252,0.10301522079241344,,,0,,,0.22816428974757363,0.26125961452489516,0.6810469516485198,0.755790805902695,0.5310656912331957,0.5031510078392406
A,tail_b8.0_mu1.0_c1.0_T100_cap64,phi_k16,tail_b8.0_mu1.0_c1.0,B,100,64,3072,2944,0.595108695652174,0.0034213715035072735,0.0415532219523694,0.013718702593204865,0.04823662108633577,0.6297584639606509,0.6297584639606509,0.6725741051454139,0.6690656507615458,0.574129087370905,0.21934415112462438,0.22902439572420277,0.49703233909310335,0.3446483581469359,3072,0.6487630208333334,0.6334343510907268,0.39924356317698373,0.39751534538197525,0.8477575630565284,0.8946424089234634,0.585643393994592,0.6227817527505852
A,tail_b8.0_mu1.0_c1.0_T100_cap64,phi_k16_all71,tail_b8.0_mu1.0_c1.0,B,100,64,3072,2944,0.6100543478260869,0.003437656764316774,0.04173892564601825,0.013723199091097675,0.048366975259240365,0.6238611936707977,0.6238611936707977,0.6611347904363549,0.6573982640478648,0.6053095147559812,0.20913011248931754,0.218092816157898,0.4868488086519895,0.34605153123430415,3072,0.6735026041666666,0.6415569627511859,0.40638188991250285,0.4049312408027082,0.8477575630565284,0.8946424089234634,0.585643393994592,0.6227817527505852
A,tail_b8.0_mu1.0_c1.0_T100_cap64,phi_k16_clock,tail_b8.0_mu1.0_c1.0,B,100,64,3072,2944,0.34782608695652173,0.003858408022138937,0.04684646676112012,0.013808746283607851,0.050863496017510605,0.6682662963867188,0.6682662963867188,0.8450032552083333,0.8330708821614583,1.0,0.33374411892693234,0.3427774941764771,0.5504075356119952,0.2771951004450447,3072,0.2916666666666667,0.6915098558954832,0.25270248348659996,0.25093402956223093,0.8477575630565284,0.8946424089234634,0.585643393994592,0.6227817527505852
A,tail_b8.0_mu1.0_c1.0_T100_cap64,phi_k16_cs,tail_b8.0_mu1.0_c1.0,B,100,64,3072,2944,0.595108695652174,0.0034213715035072735,0.0415532219523694,0.013718702571803668,0.0482366200103719,0.6297584639606509,0.6297584639606509,0.6725741051454139,0.6690656507615458,0.5745485504581533,0.21934415112462438,0.22902439572420277,0.4973787789005914,0.3449193600655569,3072,0.6468098958333334,0.6348558255388134,0.3992646540856178,0.3975355814327703,0.8477575630565284,0.8946424089234634,0.585643393994592,0.6227817527505852
A,tail_b8.0_mu1.0_c1.0_T100_cap64,phi_k16_quality,tail_b8.0_mu1.0_c1.0,B,100,64,3072,2944,0.6283967391304348,0.003329152091385719,0.040487250447254645,0.013698207708680202,0.047917150880355974,0.6376508226691042,0.6376508226691042,0.7051768862097929,0.7013466574435496,0.5697667868965859,0.21951752902401436,0.23047919502984773,0.4741699518685034,0.3028264336111487,3072,0.6920572916666666,0.6152888629452326,0.40638358513858597,0.40481146251814887,0.8477575630565284,0.8946424089234634,0.585643393994592,0.6227817527505852
A,tail_b8.0_mu1.0_c1.0_T100_cap64,rule_reservoir,tail_b8.0_mu1.0_c1.0,B,100,64,3072,2944,0.21501358695652173,0.005355515956110239,0.06371114523749798,0.014981813016074902,0.07095707878112013,0.6575725136256779,0.6575725136256779,0.9860766182479153,0.9772507746795155,,0.32232991310735387,0.3207476185232193,,,0,,,0.28376372710686537,0.27135273675718724,0.8477575630565284,0.8946424089234634,0.585643393994592,0.6227817527505852
A,tail_b8.0_mu1.0_c1.0_T200_cap64,phi_k16,tail_b8.0_mu1.0_c1.0,B,200,64,3072,2944,0.32540760869565216,0.0016952270442146522,0.022328839991754862,0.005798858689211937,0.020065042829270862,0.6749790285653017,0.6749790285653017,0.7726777946670536,0.7716076733375803,0.4872720736176198,0.29795410304621894,0.3123450527100618,0.25718791273284103,0.11603311332046426,3072,0.9065755208333334,0.5212649897722368,0.3407714899758007,0.3427149795639132,0.8679564499695281,0.9172309342311168,0.6072406266359196,0.6448817341085273
A,tail_b8.0_mu1.0_c1.0_T200_cap64,phi_k16_all71,tail_b8.0_mu1.0_c1.0,B,200,64,3072,2944,0.31827445652173914,0.0016867994413323703,0.022221479006580114,0.005795650606047042,0.019955272114910137,0.6747283653424327,0.6747283653424327,0.8215033402302188,0.8186706718587399,0.41581944517561004,0.2975688256770672,0.3116614809353437,0.21710235934550232,0.08314159872206293,3072,0.91796875,0.4963223291680738,0.3351103807449923,0.3365593568253878,0.8679564499695281,0.9172309342311168,0.6072406266359196,0.6448817341085273
A,tail_b8.0_mu1.0_c1.0_T200_cap64,phi_k16_clock,tail_b8.0_mu1.0_c1.0,B,200,64,3072,2944,0.21739130434782608,0.0018896259602719865,0.02477957041952308,0.005823772173809025,0.02075334667339613,0.6961791992187498,0.6961791992187498,0.8922319200303821,0.8864369710286459,1.0,0.3385423623757149,0.3483252730465595,0.48337381826140563,0.21311983524725236,3072,0.20833333333333334,0.6961791992187498,0.30329252787459243,0.3083155701802761,0.8679564499695281,0.9172309342311168,0.6072406266359196,0.6448817341085273
A,tail_b8.0_mu1.0_c1.0_T200_cap64,phi_k16_cs,tail_b8.0_mu1.0_c1.0,B,200,64,3072,2944,0.32540760869565216,0.0016952270442146522,0.022328839991754862,0.0057988472691717806,0.020064572144554982,0.6749790285653017,0.6749790285653017,0.7707782767472517,0.7697459986082116,0.48628920186608976,0.29795410304621894,0.3123450527100618,0.2561905524574448,0.11258230611456099,3072,0.9075520833333334,0.522059455008386,0.34145304445812863,0.3433790502326271,0.8679564499695281,0.9172309342311168,0.6072406266359196,0.6448817341085273
A,tail_b8.0_mu1.0_c1.0_T200_cap64,phi_k16_quality,tail_b8.0_mu1.0_c1.0,B,200,64,3072,2944,0.32540760869565216,0.0016887366573013335,0.02224417049183938,0.005798319415854798,0.02004061804365645,0.6772690671863798,0.6772690671863798,0.804304715471768,0.8022511967908975,0.4749399239351872,0.29937597460501353,0.31408241983123664,0.21020371054464354,0.1141182016180555,3072,0.9046223958333334,0.5442857020044286,0.33180591980201374,0.33360378518381983,0.8679564499695281,0.9172309342311168,0.6072406266359196,0.6448817341085273
A,tail_b8.0_mu1.0_c1.0_T200_cap64,rule_reservoir,tail_b8.0_mu1.0_c1.0,B,200,64,3072,2944,0.14945652173913043,0.0026547309987394892,0.03377604367578849,0.0062941556468469806,0.03097430041458377,0.7047269822828928,0.7047269822828928,0.9978461733952948,0.994973496950334,,0.29494663373107693,0.3016763201004013,,,0,,,0.29606637900143423,0.2996416870826892,0.8679564499695281,0.9172309342311168,0.6072406266359196,0.6448817341085273
A,tail_b8.0_mu1.0_c1.0_T500_cap64,phi_k16,tail_b8.0_mu1.0_c1.0,B,500,64,3072,2944,0.11107336956521739,0.0012390157786404449,0.0172699137666346,0.0013420191098503919,0.005044921993606005,0.6669488722876418,0.6669488722876418,0.8081142003765078,0.8071104130952758,0.2172025067805305,0.2894306897897,0.2840250715098799,-0.004627686606524425,0.06194126660690949,3072,0.9899088541666666,0.4344814418007659,0.2414622774372485,0.25597144892805224,0.8301234312942936,0.8974563052832495,0.5739398030451561,0.6126022615352111
A,tail_b8.0_mu1.0_c1.0_T500_cap64,phi_k16_all71,tail_b8.0_mu1.0_c1.0,B,500,64,3072,2944,0.11888586956521739,0.0012350330775100803,0.01722164017456128,0.001344771731986048,0.005116026448828131,0.6574143628152881,0.6574143628152881,0.8331908800528692,0.8313635862980504,0.19918493226126224,0.281369167767559,0.27615024058931725,-0.010654887281246835,0.05914708500393414,3072,0.986328125,0.4833097595473833,0.24166273411904904,0.2559664127507468,0.8301234312942936,0.8974563052832495,0.5739398030451561,0.6126022615352111
A,tail_b8.0_mu1.0_c1.0_T500_cap64,phi_k16_clock,tail_b8.0_mu1.0_c1.0,B,500,64,3072,2944,0.13043478260869565,0.001230664357873987,0.01716555131539998,0.0013573204479119198,0.005386313476709742,0.65179443359375,0.65179443359375,0.8607238769531249,0.8586100260416667,1.0,0.27841844848073044,0.2734960635923064,0.30952044185989064,0.10583273057884968,3072,0.9166666666666666,0.5206992409446022,0.2527970153316561,0.26662417252744014,0.8301234312942936,0.8974563052832495,0.5739398030451561,0.6126022615352111
A,tail_b8.0_mu1.0_c1.0_T500_cap64,phi_k16_cs,tail_b8.0_mu1.0_c1.0,B,500,64,3072,2944,0.11107336956521739,0.0012390157786404449,0.0172699137666346,0.0013420191098503919,0.005044921993606005,0.6669488722876418,0.6669488722876418,0.8081142003765078,0.8071104130952758,0.21575116358694443,0.2894306897897,0.2840250715098799,-0.009490026191949323,0.05740731169342011,3072,0.9899088541666666,0.4344814418007659,0.2414622774372485,0.25597144892805224,0.8301234312942936,0.8974563052832495,0.5739398030451561,0.6126022615352111
A,tail_b8.0_mu1.0_c1.0_T500_cap64,phi_k16_quality,tail_b8.0_mu1.0_c1.0,B,500,64,3072,2944,0.11514945652173914,0.0012336811284336627,0.01720584847259449,0.0013477534338105744,0.0051720980824958886,0.6667640514327449,0.6667640514327449,0.8439862075994089,0.8420181294198247,0.14403659855394946,0.29617017964195214,0.29044774603353385,-0.054662949816300224,0.025562106516477535,3072,0.9889322916666666,0.40583491461100574,0.25100201474018247,0.26517088424908414,0.8301234312942936,0.8974563052832495,0.5739398030451561,0.6126022615352111
A,tail_b8.0_mu1.0_c1.0_T500_cap64,rule_reservoir,tail_b8.0_mu1.0_c1.0,B,500,64,3072,2944,0.07778532608695653,0.0018826002329746562,0.025275397737698702,0.0015017026150045203,0.008935899474078766,0.6369731477237086,0.6369731477237086,0.996197736977973,0.994901364729346,,0.16405659253602972,0.1632109057250171,,,0,,,0.17712089651304724,0.2031905887495881,0.8301234312942936,0.8974563052832495,0.5739398030451561,0.6126022615352111
A,tail_b8.0_mu1.0_c1.0_T50_cap64,phi_k16,tail_b8.0_mu1.0_c1.0,B,50,64,3072,2944,0.712296195652174,0.005840392554775268,0.06740356811375131,0.03409281909739454,0.11718113362201715,0.6681673769071351,0.6681673769071351,0.6593531322364721,0.6497233637303867,0.6519742883379247,0.22595197213973112,0.23679884762520528,0.5099044566201066,0.43510948531452387,3072,0.6754557291666666,0.6740128820195527,0.4019486675659643,0.3967541344790688,0.8228024670267619,0.8555811208654915,0.573305617377877,0.6186656312281607
A,tail_b8.0_mu1.0_c1.0_T50_cap64,phi_k16_all71,tail_b8.0_mu1.0_c1.0,B,50,64,3072,2944,0.7170516304347826,0.005840392554775268,0.06740356811375131,0.034092366703767495,0.11716959409332574,0.6619618951322832,0.6619618951322832,0.6564215454064146,0.6465896638143651,0.646124484848416,0.22130351723313857,0.23157682325821782,0.5252147761306931,0.42322269931412,3072,0.6917317708333334,0.65131722467234,0.403729984642611,0.3984653665715321,0.8228024670267619,0.8555811208654915,0.573305617377877,0.6186656312281607
A,tail_b8.0_mu1.0_c1.0_T50_cap64,phi_k16_clock,tail_b8.0_mu1.0_c1.0,B,50,64,3072,2944,0.6956521739130435,0.005800333161155239,0.06693151050022465,0.03400612117172495,0.11774273449035234,0.6832981109619141,0.6832981109619141,0.804478781563895,0.7892009190150671,1.0,0.2416683288696288,0.2538476490723176,0.5762320588890685,0.4631770028866206,3072,0.4166666666666667,0.7473530360630581,0.36749818469579904,0.36143574222275565,0.8228024670267619,0.8555811208654915,0.573305617377877,0.6186656312281607
A,tail_b8.0_mu1.0_c1.0_T50_cap64,phi_k16_cs,tail_b8.0_mu1.0_c1.0,B,50,64,3072,2944,0.7146739130434783,0.005840392554775268,0.06740356811375131,0.03409281070846698,0.11718076752938265,0.6665885841028426,0.6665885841028426,0.6566477684229586,0.6468863163135976,0.6525320251674814,0.22391808870731128,0.23459703362278847,0.5099201907736546,0.4355469992116893,3072,0.6735026041666666,0.6754870718921052,0.40215456919951204,0.396952894607365,0.8228024670267619,0.8555811208654915,0.573305617377877,0.6186656312281607
A,tail_b8.0_mu1.0_c1.0_T50_cap64,phi_k16_quality,tail_b8.0_mu1.0_c1.0,B,50,64,3072,2944,0.7075407608695652,0.005843298719413724,0.06743596648579615,0.03400619424231242,0.11769995926711281,0.668978953008788,0.668978953008788,0.659139329888601,0.6493225675689992,0.6910524499250892,0.2277175442727432,0.23858081390420424,0.5455294305859649,0.4439073282624441,3072,0.6565755208333334,0.6799101006374726,0.398671023882991,0.3933411809377088,0.8228024670267619,0.8555811208654915,0.573305617377877,0.6186656312281607
A,tail_b8.0_mu1.0_c1.0_T50_cap64,rule_reservoir,tail_b8.0_mu1.0_c1.0,B,50,64,3072,2944,0.2829483695652174,0.007953652197133634,0.09064655647020799,0.036886077735425966,0.15391849458214132,0.6715441268880835,0.6715441268880835,0.9803419236003259,0.9738143480983108,,0.34054293905337746,0.3408720862726366,,,0,,,0.3292277724377372,0.31881753524801965,0.8228024670267619,0.8555811208654915,0.573305617377877,0.6186656312281607
